,fit_time,score_time,test_precision,test_recall,test_f1,test_balanced_accuracy,test_roc_auc,model
41,0.0333099365234375,0.00951695442199707,0.6,0.6,0.6,0.7166666666666667,0.8083333333333333,AdaBoostClassifier
42,0.03324699401855469,0.009515047073364258,0.3333333333333333,0.2,0.25,0.5166666666666667,0.6499999999999999,AdaBoostClassifier
43,0.033306121826171875,0.009491920471191406,0.6,0.5,0.5454545454545454,0.6590909090909092,0.8939393939393939,AdaBoostClassifier
44,0.03328204154968262,0.009554862976074219,0.6,0.5,0.5454545454545454,0.6590909090909092,0.7803030303030304,AdaBoostClassifier
45,0.033349037170410156,0.00949406623840332,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.8125000000000001,AdaBoostClassifier
46,0.03328704833984375,0.009499073028564453,0.42857142857142855,0.6,0.5,0.6333333333333333,0.775,AdaBoostClassifier
47,0.03331398963928223,0.009531974792480469,0.0,0.0,0.0,0.5,0.8583333333333334,AdaBoostClassifier
48,0.033255815505981445,0.010259151458740234,0.75,1.0,0.8571428571428571,0.9090909090909092,0.9545454545454546,AdaBoostClassifier
49,0.035298824310302734,0.010900020599365234,0.5,0.5,0.5,0.6136363636363636,0.6287878787878788,AdaBoostClassifier
0,0.009864091873168945,0.004678010940551758,0.75,1.0,0.8571428571428571,0.9166666666666667,0.9305555555555557,BaggingClassifier
1,0.009618997573852539,0.004891157150268555,0.3333333333333333,0.2,0.25,0.5166666666666667,0.6,BaggingClassifier
2,0.009000062942504883,0.004361867904663086,0.6666666666666666,0.8,0.7272727272727272,0.8166666666666667,0.825,BaggingClassifier
3,0.008805036544799805,0.00433802604675293,0.5,0.3333333333333333,0.4,0.5757575757575758,0.7575757575757576,BaggingClassifier
4,0.008865118026733398,0.0043070316314697266,0.6,0.5,0.5454545454545454,0.6590909090909092,0.6287878787878788,BaggingClassifier
5,0.009567975997924805,0.004365682601928711,0.42857142857142855,0.5,0.4615384615384615,0.5833333333333333,0.5902777777777777,BaggingClassifier
6,0.008810043334960938,0.004328012466430664,0.5,0.4,0.4444444444444445,0.6166666666666667,0.8583333333333333,BaggingClassifier
7,0.008814096450805664,0.0043299198150634766,1.0,0.6,0.7499999999999999,0.8,0.8583333333333333,BaggingClassifier
8,0.008806943893432617,0.0043392181396484375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8712121212121212,0.8636363636363636,BaggingClassifier
9,0.008951902389526367,0.004302978515625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48484848484848486,0.5530303030303031,BaggingClassifier
10,0.008779048919677734,0.004297971725463867,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.625,0.7708333333333333,BaggingClassifier
11,0.00875997543334961,0.004311084747314453,0.25,0.2,0.22222222222222224,0.475,0.6583333333333332,BaggingClassifier
12,0.008797168731689453,0.004296064376831055,0.4,0.4,0.4000000000000001,0.575,0.6666666666666667,BaggingClassifier
13,0.008907079696655273,0.004307985305786133,0.8,0.6666666666666666,0.7272727272727272,0.7878787878787878,0.8939393939393939,BaggingClassifier
14,0.008790969848632812,0.0043218135833740234,0.8,0.6666666666666666,0.7272727272727272,0.7878787878787878,0.8484848484848485,BaggingClassifier
15,0.008785247802734375,0.004297971725463867,0.75,0.5,0.6,0.7083333333333333,0.7638888888888888,BaggingClassifier
16,0.00880575180053711,0.004300117492675781,1.0,0.6,0.7499999999999999,0.8,0.9166666666666666,BaggingClassifier
17,0.008953094482421875,0.004297971725463867,0.45454545454545453,1.0,0.625,0.75,0.6,BaggingClassifier
18,0.008743047714233398,0.0043010711669921875,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6212121212121212,0.7196969696969697,BaggingClassifier
19,0.008769750595092773,0.004305362701416016,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.696969696969697,0.803030303030303,BaggingClassifier
20,0.008744955062866211,0.004281759262084961,0.625,0.8333333333333334,0.7142857142857143,0.7916666666666667,0.7986111111111112,BaggingClassifier
21,0.008939027786254883,0.004257917404174805,0.5714285714285714,0.8,0.6666666666666666,0.775,0.8250000000000001,BaggingClassifier
22,0.008783102035522461,0.0042858123779296875,0.6,0.6,0.6,0.7166666666666667,0.8166666666666667,BaggingClassifier
23,0.008782148361206055,0.00426173210144043,0.5,0.16666666666666666,0.25,0.5378787878787878,0.6439393939393938,BaggingClassifier
24,0.008796930313110352,0.004294872283935547,0.6,0.5,0.5454545454545454,0.6590909090909092,0.659090909090909,BaggingClassifier
25,0.00890803337097168,0.004302024841308594,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8333333333333334,0.8958333333333334,BaggingClassifier
26,0.008769035339355469,0.004277944564819336,0.0,0.0,0.0,0.4583333333333333,0.5249999999999999,BaggingClassifier
27,0.0087890625,0.004282236099243164,0.5,0.4,0.4444444444444445,0.6166666666666667,0.7749999999999999,BaggingClassifier
28,0.008732318878173828,0.004280805587768555,0.5,0.5,0.5,0.6136363636363636,0.5681818181818181,BaggingClassifier
29,0.008945941925048828,0.004291057586669922,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8257575757575758,0.8181818181818182,BaggingClassifier
30,0.008830785751342773,0.004296064376831055,0.6,0.5,0.5454545454545454,0.6666666666666667,0.7430555555555557,BaggingClassifier
31,0.008831024169921875,0.004277944564819336,0.6,0.6,0.6,0.7166666666666667,0.7333333333333334,BaggingClassifier
32,0.008763313293457031,0.004275798797607422,0.6666666666666666,0.4,0.5,0.6583333333333333,0.6916666666666668,BaggingClassifier
33,0.008890867233276367,0.004305124282836914,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7424242424242424,0.8484848484848484,BaggingClassifier
34,0.008772134780883789,0.0043010711669921875,0.5,0.5,0.5,0.6136363636363636,0.6515151515151515,BaggingClassifier
35,0.00875997543334961,0.0042917728424072266,0.5,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6875,BaggingClassifier
36,0.008836746215820312,0.00429224967956543,0.5,0.6,0.5454545454545454,0.675,0.9,BaggingClassifier
37,0.008900165557861328,0.00426483154296875,0.75,0.6,0.6666666666666665,0.7583333333333333,0.6666666666666666,BaggingClassifier
38,0.008786201477050781,0.004293918609619141,0.5,0.6666666666666666,0.5714285714285715,0.6515151515151515,0.6818181818181819,BaggingClassifier
39,0.009057760238647461,0.004614114761352539,0.8,0.6666666666666666,0.7272727272727272,0.7878787878787878,0.8636363636363636,BaggingClassifier
40,0.009196043014526367,0.004782199859619141,0.5,0.8333333333333334,0.625,0.7083333333333334,0.7569444444444444,BaggingClassifier
41,0.009881734848022461,0.004866123199462891,0.6,0.6,0.6,0.7166666666666667,0.7583333333333334,BaggingClassifier
42,0.009572744369506836,0.004869222640991211,0.25,0.2,0.22222222222222224,0.475,0.7000000000000001,BaggingClassifier
43,0.009443044662475586,0.004855155944824219,0.6,0.5,0.5454545454545454,0.6590909090909092,0.7954545454545454,BaggingClassifier
44,0.009464740753173828,0.0048220157623291016,0.4,0.3333333333333333,0.3636363636363636,0.5303030303030303,0.5984848484848485,BaggingClassifier
45,0.009272098541259766,0.004378795623779297,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.7916666666666667,BaggingClassifier
46,0.008881330490112305,0.004332780838012695,0.5,0.6,0.5454545454545454,0.675,0.85,BaggingClassifier
47,0.008811712265014648,0.0043370723724365234,0.0,0.0,0.0,0.5,0.75,BaggingClassifier
48,0.00881505012512207,0.004328012466430664,0.75,1.0,0.8571428571428571,0.9090909090909092,0.9090909090909091,BaggingClassifier
49,0.008915185928344727,0.0043048858642578125,0.375,0.5,0.42857142857142855,0.5227272727272727,0.5909090909090908,BaggingClassifier
0,0.05126190185546875,0.008728981018066406,0.5,1.0,0.6666666666666666,0.75,0.7569444444444444,ExtraTreesClassifier
1,0.05093193054199219,0.008668899536132812,0.3333333333333333,0.2,0.25,0.5166666666666667,0.7666666666666667,ExtraTreesClassifier
2,0.050813913345336914,0.008743047714233398,0.6666666666666666,0.8,0.7272727272727272,0.8166666666666667,0.8166666666666667,ExtraTreesClassifier
3,0.05055379867553711,0.008790016174316406,0.5,0.3333333333333333,0.4,0.5757575757575758,0.6212121212121211,ExtraTreesClassifier
4,0.050837039947509766,0.00865316390991211,0.6,0.5,0.5454545454545454,0.6590909090909092,0.7651515151515151,ExtraTreesClassifier
5,0.05079507827758789,0.008639097213745117,0.3333333333333333,0.5,0.4,0.5,0.5833333333333333,ExtraTreesClassifier
6,0.050862789154052734,0.008668184280395508,0.5,0.4,0.4444444444444445,0.6166666666666667,0.8166666666666667,ExtraTreesClassifier
7,0.050874948501586914,0.008615970611572266,1.0,0.4,0.5714285714285715,0.7,0.8666666666666667,ExtraTreesClassifier
8,0.05091404914855957,0.008619070053100586,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8712121212121212,0.9318181818181818,ExtraTreesClassifier
9,0.050521135330200195,0.008624792098999023,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48484848484848486,0.5151515151515151,ExtraTreesClassifier
10,0.05058717727661133,0.00864100456237793,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.625,0.6527777777777777,ExtraTreesClassifier
11,0.050759077072143555,0.00863790512084961,0.4,0.4,0.4000000000000001,0.575,0.6833333333333335,ExtraTreesClassifier
12,0.0507512092590332,0.008645772933959961,0.4,0.4,0.4000000000000001,0.575,0.6250000000000001,ExtraTreesClassifier
13,0.05083513259887695,0.008642911911010742,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8257575757575758,0.8409090909090909,ExtraTreesClassifier
14,0.0506439208984375,0.00860905647277832,1.0,0.6666666666666666,0.8,0.8333333333333333,0.8484848484848485,ExtraTreesClassifier
15,0.05082082748413086,0.008607149124145508,0.75,0.5,0.6,0.7083333333333333,0.7916666666666666,ExtraTreesClassifier
16,0.05091977119445801,0.00864410400390625,0.75,0.6,0.6666666666666665,0.7583333333333333,0.8,ExtraTreesClassifier
17,0.05061817169189453,0.008634805679321289,0.45454545454545453,1.0,0.625,0.75,0.75,ExtraTreesClassifier
18,0.0506439208984375,0.008581161499023438,0.4,0.3333333333333333,0.3636363636363636,0.5303030303030303,0.6666666666666666,ExtraTreesClassifier
19,0.05081009864807129,0.008640050888061523,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.696969696969697,0.7727272727272728,ExtraTreesClassifier
20,0.0505521297454834,0.008607625961303711,0.5,0.8333333333333334,0.625,0.7083333333333334,0.7291666666666666,ExtraTreesClassifier
21,0.05097794532775879,0.008622884750366211,0.5,0.6,0.5454545454545454,0.675,0.825,ExtraTreesClassifier
22,0.05087685585021973,0.008643150329589844,0.6,0.6,0.6,0.7166666666666667,0.7416666666666666,ExtraTreesClassifier
23,0.05199265480041504,0.009140253067016602,0.5,0.16666666666666666,0.25,0.5378787878787878,0.5681818181818181,ExtraTreesClassifier
24,0.050993919372558594,0.0086669921875,0.6,0.5,0.5454545454545454,0.6590909090909092,0.6363636363636364,ExtraTreesClassifier
25,0.05308794975280762,0.009038925170898438,0.75,1.0,0.8571428571428571,0.9166666666666667,0.875,ExtraTreesClassifier
26,0.050669193267822266,0.008655071258544922,0.0,0.0,0.0,0.4583333333333333,0.4833333333333333,ExtraTreesClassifier
27,0.050873756408691406,0.00858926773071289,0.42857142857142855,0.6,0.5,0.6333333333333333,0.7833333333333332,ExtraTreesClassifier
28,0.0504758358001709,0.008563041687011719,0.42857142857142855,0.5,0.4615384615384615,0.5681818181818181,0.6969696969696969,ExtraTreesClassifier
29,0.05058598518371582,0.008615970611572266,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8257575757575758,0.8106060606060607,ExtraTreesClassifier
30,0.05056190490722656,0.00856924057006836,0.5,0.5,0.5,0.625,0.6527777777777777,ExtraTreesClassifier
31,0.05063128471374512,0.008594989776611328,0.6666666666666666,0.4,0.5,0.6583333333333333,0.8,ExtraTreesClassifier
32,0.050704240798950195,0.008599042892456055,0.5,0.4,0.4444444444444445,0.6166666666666667,0.575,ExtraTreesClassifier
33,0.05079793930053711,0.008576154708862305,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7424242424242424,0.8939393939393939,ExtraTreesClassifier
34,0.05026578903198242,0.008539915084838867,0.5,0.5,0.5,0.6136363636363636,0.6666666666666666,ExtraTreesClassifier
35,0.05051589012145996,0.008601188659667969,0.375,0.5,0.42857142857142855,0.5416666666666667,0.5833333333333334,ExtraTreesClassifier
36,0.05072498321533203,0.008613824844360352,0.75,0.6,0.6666666666666665,0.7583333333333333,0.9083333333333333,ExtraTreesClassifier
37,0.05103778839111328,0.010363340377807617,0.75,0.6,0.6666666666666665,0.7583333333333333,0.7000000000000001,ExtraTreesClassifier
38,0.05127120018005371,0.008656740188598633,0.5,0.6666666666666666,0.5714285714285715,0.6515151515151515,0.6363636363636364,ExtraTreesClassifier
39,0.05197596549987793,0.0089111328125,0.8,0.6666666666666666,0.7272727272727272,0.7878787878787878,0.8257575757575757,ExtraTreesClassifier
40,0.05115199089050293,0.00869894027709961,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.6666666666666667,0.6944444444444444,ExtraTreesClassifier
41,0.05081295967102051,0.008645772933959961,0.6,0.6,0.6,0.7166666666666667,0.7916666666666667,ExtraTreesClassifier
42,0.05100393295288086,0.008682012557983398,0.3333333333333333,0.2,0.25,0.5166666666666667,0.5333333333333333,ExtraTreesClassifier
43,0.05087995529174805,0.008667945861816406,0.6,0.5,0.5454545454545454,0.6590909090909092,0.8181818181818181,ExtraTreesClassifier
44,0.050810813903808594,0.008699893951416016,0.6,0.5,0.5454545454545454,0.6590909090909092,0.5984848484848485,ExtraTreesClassifier
45,0.05089998245239258,0.008677959442138672,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.7361111111111112,ExtraTreesClassifier
46,0.050984859466552734,0.008680105209350586,0.42857142857142855,0.6,0.5,0.6333333333333333,0.6666666666666666,ExtraTreesClassifier
47,0.05086469650268555,0.008678197860717773,0.5,0.2,0.28571428571428575,0.5583333333333333,0.6833333333333335,ExtraTreesClassifier
48,0.05106711387634277,0.008688926696777344,0.8571428571428571,1.0,0.923076923076923,0.9545454545454546,0.9393939393939394,ExtraTreesClassifier
49,0.0506289005279541,0.008677244186401367,0.4,0.3333333333333333,0.3636363636363636,0.5303030303030303,0.5909090909090908,ExtraTreesClassifier
0,0.03295493125915527,0.003473997116088867,0.5,1.0,0.6666666666666666,0.75,0.8888888888888888,GradientBoostingClassifier
1,0.03235507011413574,0.0034151077270507812,0.3333333333333333,0.2,0.25,0.5166666666666667,0.8,GradientBoostingClassifier
2,0.03292107582092285,0.00341796875,0.6666666666666666,0.8,0.7272727272727272,0.8166666666666667,0.825,GradientBoostingClassifier
3,0.03162431716918945,0.0034046173095703125,0.5,0.3333333333333333,0.4,0.5757575757575758,0.7045454545454546,GradientBoostingClassifier
4,0.032286882400512695,0.003400087356567383,0.5,0.5,0.5,0.6136363636363636,0.7803030303030303,GradientBoostingClassifier
5,0.03250694274902344,0.003409862518310547,0.3333333333333333,0.5,0.4,0.5,0.7361111111111112,GradientBoostingClassifier
6,0.03243899345397949,0.0033957958221435547,0.5,0.4,0.4444444444444445,0.6166666666666667,0.7833333333333333,GradientBoostingClassifier
7,0.032913923263549805,0.003385782241821289,1.0,0.6,0.7499999999999999,0.8,0.8333333333333335,GradientBoostingClassifier
8,0.03275179862976074,0.003403902053833008,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8712121212121212,0.9166666666666666,GradientBoostingClassifier
9,0.031922101974487305,0.0033957958221435547,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48484848484848486,0.6212121212121212,GradientBoostingClassifier
10,0.0329432487487793,0.003421783447265625,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.625,0.763888888888889,GradientBoostingClassifier
11,0.032356977462768555,0.003414154052734375,0.3333333333333333,0.4,0.3636363636363636,0.5333333333333333,0.7416666666666667,GradientBoostingClassifier
12,0.032258033752441406,0.0033919811248779297,0.4,0.4,0.4000000000000001,0.575,0.7166666666666667,GradientBoostingClassifier
13,0.03223824501037598,0.003396749496459961,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8257575757575758,0.9393939393939394,GradientBoostingClassifier
14,0.0328679084777832,0.0034859180450439453,1.0,0.6666666666666666,0.8,0.8333333333333333,0.8863636363636364,GradientBoostingClassifier
15,0.0328519344329834,0.0033903121948242188,0.75,0.5,0.6,0.7083333333333333,0.826388888888889,GradientBoostingClassifier
16,0.032499074935913086,0.003403902053833008,0.75,0.6,0.6666666666666665,0.7583333333333333,0.9000000000000001,GradientBoostingClassifier
17,0.0317230224609375,0.0034019947052001953,0.45454545454545453,1.0,0.625,0.75,0.875,GradientBoostingClassifier
18,0.03255915641784668,0.0033829212188720703,0.4,0.3333333333333333,0.3636363636363636,0.5303030303030303,0.7424242424242424,GradientBoostingClassifier
19,0.032299041748046875,0.003392934799194336,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.696969696969697,0.8409090909090908,GradientBoostingClassifier
20,0.032141923904418945,0.0033948421478271484,0.5,0.8333333333333334,0.625,0.7083333333333334,0.7708333333333334,GradientBoostingClassifier
21,0.03246903419494629,0.0033998489379882812,0.5714285714285714,0.8,0.6666666666666666,0.775,0.8833333333333333,GradientBoostingClassifier
22,0.03238034248352051,0.0033919811248779297,0.6,0.6,0.6,0.7166666666666667,0.8416666666666666,GradientBoostingClassifier
23,0.03223991394042969,0.0033919811248779297,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.49242424242424243,0.7575757575757576,GradientBoostingClassifier
24,0.03299880027770996,0.003397226333618164,0.6,0.5,0.5454545454545454,0.6590909090909092,0.7272727272727273,GradientBoostingClassifier
25,0.03248286247253418,0.0034072399139404297,0.75,1.0,0.8571428571428571,0.9166666666666667,0.8958333333333334,GradientBoostingClassifier
26,0.03233194351196289,0.0033822059631347656,0.0,0.0,0.0,0.4583333333333333,0.6416666666666667,GradientBoostingClassifier
27,0.03288006782531738,0.0034427642822265625,0.375,0.6,0.4615384615384615,0.5916666666666667,0.8333333333333333,GradientBoostingClassifier
28,0.032283782958984375,0.0033850669860839844,0.5,0.5,0.5,0.6136363636363636,0.696969696969697,GradientBoostingClassifier
29,0.03240489959716797,0.003421306610107422,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8257575757575758,0.8409090909090908,GradientBoostingClassifier
30,0.032369136810302734,0.0033910274505615234,0.5,0.5,0.5,0.625,0.7916666666666667,GradientBoostingClassifier
31,0.0324702262878418,0.0033919811248779297,0.75,0.6,0.6666666666666665,0.7583333333333333,0.8666666666666667,GradientBoostingClassifier
32,0.03245091438293457,0.003412008285522461,0.5,0.4,0.4444444444444445,0.6166666666666667,0.7916666666666667,GradientBoostingClassifier
33,0.03262901306152344,0.003384828567504883,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7424242424242424,0.8636363636363636,GradientBoostingClassifier
34,0.03242802619934082,0.003373861312866211,0.5,0.5,0.5,0.6136363636363636,0.7272727272727273,GradientBoostingClassifier
35,0.03247690200805664,0.003412008285522461,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.625,0.6597222222222222,GradientBoostingClassifier
36,0.03295111656188965,0.0034019947052001953,0.6,0.6,0.6,0.7166666666666667,0.9,GradientBoostingClassifier
37,0.032279014587402344,0.003398895263671875,0.75,0.6,0.6666666666666665,0.7583333333333333,0.8083333333333333,GradientBoostingClassifier
38,0.03226494789123535,0.0035278797149658203,0.5,0.6666666666666666,0.5714285714285715,0.6515151515151515,0.6818181818181819,GradientBoostingClassifier
39,0.03420519828796387,0.003935098648071289,0.8,0.6666666666666666,0.7272727272727272,0.7878787878787878,0.7878787878787878,GradientBoostingClassifier
40,0.03282594680786133,0.003448963165283203,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.6666666666666667,0.8055555555555555,GradientBoostingClassifier
41,0.03284788131713867,0.0034978389739990234,0.6,0.6,0.6,0.7166666666666667,0.8083333333333333,GradientBoostingClassifier
42,0.03281688690185547,0.0036783218383789062,0.3333333333333333,0.2,0.25,0.5166666666666667,0.7333333333333333,GradientBoostingClassifier
43,0.03240489959716797,0.0033881664276123047,0.6,0.5,0.5454545454545454,0.6590909090909092,0.8939393939393939,GradientBoostingClassifier
44,0.03256797790527344,0.003400087356567383,0.6,0.5,0.5454545454545454,0.6590909090909092,0.75,GradientBoostingClassifier
45,0.0323481559753418,0.0033769607543945312,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.8125000000000001,GradientBoostingClassifier
46,0.03267312049865723,0.0033800601959228516,0.42857142857142855,0.6,0.5,0.6333333333333333,0.8083333333333333,GradientBoostingClassifier
47,0.03214597702026367,0.00339508056640625,0.5,0.2,0.28571428571428575,0.5583333333333333,0.8583333333333333,GradientBoostingClassifier
48,0.032364845275878906,0.003389120101928711,0.75,1.0,0.8571428571428571,0.9090909090909092,0.9545454545454546,GradientBoostingClassifier
49,0.03270387649536133,0.003383159637451172,0.5,0.5,0.5,0.6136363636363636,0.643939393939394,GradientBoostingClassifier
0,0.06695985794067383,0.008578062057495117,0.5,1.0,0.6666666666666666,0.75,0.875,RandomForestClassifier
1,0.06691193580627441,0.008523941040039062,0.3333333333333333,0.2,0.25,0.5166666666666667,0.6833333333333332,RandomForestClassifier
2,0.06703615188598633,0.00850367546081543,0.6666666666666666,0.8,0.7272727272727272,0.8166666666666667,0.8250000000000001,RandomForestClassifier
3,0.06661486625671387,0.008504152297973633,0.5,0.3333333333333333,0.4,0.5757575757575758,0.7727272727272727,RandomForestClassifier
4,0.06688475608825684,0.008566141128540039,0.5,0.5,0.5,0.6136363636363636,0.7878787878787878,RandomForestClassifier
5,0.06677031517028809,0.008501052856445312,0.3333333333333333,0.5,0.4,0.5,0.6527777777777779,RandomForestClassifier
6,0.06871604919433594,0.008974075317382812,0.5,0.4,0.4444444444444445,0.6166666666666667,0.8666666666666667,RandomForestClassifier
7,0.06700634956359863,0.008504629135131836,1.0,0.6,0.7499999999999999,0.8,0.8833333333333333,RandomForestClassifier
8,0.0668649673461914,0.008481979370117188,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8712121212121212,0.9318181818181818,RandomForestClassifier
