,TF,Drug targets,Enzymes,Transporters,Annotation,RCC_T,RCC_T,RCC_T,RCC_T,RCC_T,RCC_T,RCC_T,RCC_T,RCC_T,RCC_T,RCC_N,RCC_N,RCC_N,RCC_N,RCC_N,RCC_N,RCC_N,RCC_N,RCC_N,RCC_N,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,RCC,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Renal_benign,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control
CTTN,,,,,3,2.816554226676682,-0.6422964565583683,0.16080484215583424,0.02387825215357984,0.13026484291513524,-0.2171975660284938,-0.6950982134873421,-0.09548504158204549,1.2531971226885252,2.4510810489500767,-0.31676020091575385,-0.29326789380752405,-0.7173599711756172,-1.0854061158712192,-0.5705889858137235,-0.16875866613390533,-0.7834740354659214,-0.5959830511164294,-0.5236043715972639,-0.1304997659862166,0.4012453071175983,,1.0046687885708838,,-0.06172793455773564,,,1.340985527962062,0.7794476052452953,1.1119775046796627,,1.5411212863132109,,0.8043231422038601,,1.879894821372548,1.9125995394253423,0.23954585591757316,1.0492441963935382,-0.28331686464480615,-0.19601858146908255,,,-0.42092959383921724,0.3688640004684839,,0.11916505697811858,-1.0292674057974767,,,,,,-1.0953943880802208,,0.7070303910067752,,,,,-0.37921080016280223,,0.94530627234687,,,-0.6018068941880543,1.440257589817555,1.0946753569907353,,0.07136647553239191,1.6241344473305217,1.3780817008135822,1.1157407845326648,-0.36093303596680903,1.9041348598745955,0.05036087041670645,,0.6049190029398808,0.8813204320112797,0.7067191220629329,-0.2287980129671275,-0.093180120561064,0.8101793314552186,,0.8323943384882065,,,2.0344407454514224,0.23362364024675153,-0.783642433404183,0.3484540899360955,,,-0.273331700819177,,,,0.5412817739179702,-0.43544835172525426,0.8585135554133704,,-0.949136995355915,,,1.3683864812749358,,1.5422123100116902,,,1.031902557004562,,,,,-0.6599511097653348,1.9245788259880456,,-0.6082268071843085,,,1.290732289413796,-0.3554326523648198,-0.014918472005707383,,0.9241401779282461,1.7829210932137824,,,0.8114038576243556,1.5224063217991286,1.1576526052855998,1.5144314347750492,1.4438730646452564,,1.1532732104181715,0.5480809593742723,,,-0.10373777050952197,,,0.9990583083095593,-0.43882206099181076,,-0.44913796332011074,,,,,,,,,-0.16773232657647852,,,-0.09002190048644726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8928902094716589,-0.416264851165614,-0.7302746072610952,-0.5490647456053335,-0.7243828230920113,1.0812899922375048,-0.25363091137656457,-0.44955098277624805,0.1736940058431446,0.6640078617046902,-0.5282107131221659,-0.41116301581984344,1.0377600703007417,0.7879309793042435,0.8860052614136559,-0.7815730087574922,-0.21833388938263393,-0.8297869168702529,0.9906889384568617,-0.756499087543761,-0.6616193129487807,0.6614450599221771,0.8070237738230377,1.160010137062229,-0.7479411579202446,,-2.3684253425490556,-1.6699749345274064,,0.614961301631936,-2.8688928281018797,,-1.2807168226601615,0.38469850367672687,-2.2204072393253877,,,,-0.3201758576513961,-1.1678135076515352,0.8421584191222236,,0.8414252284046152,-0.6311173210742832,-0.7662432644470711,-0.7217624989177567,1.0921818612400644,-0.7370262921608589,-0.6950484126946846,0.5471957654404613,-0.621889281242597,,-0.7439888913009406,-0.9147438510394026,,,-0.2956991882986139,-0.42712919151809375,-0.3318030487607913,-0.6569347239556266,,,0.48325337458660095,-0.7477771055373371,,-0.6215223198876633,1.5054250737757349,-0.4597977871881517,-0.5076129604584313,-0.3299036041990335,-0.6225010401854373,-0.42168601454647847,-0.7323980701598991,-0.6724255424451543,-0.34022663986366813,,,,,0.18415437258501144,,-0.44955098277624805,,-0.08608006116864622,0.3092867952205383,0.4623970348925368,,,,,,,,-0.9839070510986164,0.5534455153537203,,,-2.8544386254743923,,,-2.59063992866731,,,-0.5277896238101856,,1.028620888588267,,,-1.201509633867939,-0.44955098277624805,,,,-0.4192318597915693,-2.0590210808125105,,,-0.03369760425302529,0.40594226103882497,,,,,,,,,,-1.7368553593136096,,,,-0.2454727105261962,,,,-0.3771322435538524,-1.8838055145359651,-0.6451365983008029,-1.6246646495343877,,,-0.06039870478988269,,,,,1.5706689432791332,,,-2.069340761512622,-1.3864532768062772,1.4911512677700907,,,,,,0.8846149246449091,,-0.5219697255868401,,,,-0.8938223066230692,-0.6163852053855323,-0.3060003287830112,,0.925782007861158,0.3430394570744105,0.6570085230119276,-0.7027836260766747,-0.8695094097738021,-1.2880215061829385,-0.44955098277624805,0.4728475125625033,,-0.06665729243321779,,,,,-0.44955098277624805,-0.3509210180722031,,-0.4743823920837847,
FN1,0.0,1.0,0.0,0.0,3,0.1735239125400536,4.2638255658808,-0.2932723053568309,-0.2515049113970047,-0.23256841867258327,0.47650230331202265,-0.029073215131465307,-0.32479009948380133,-0.31409832773961377,-0.2268366622815945,-0.3480769046774735,-0.3672028996496085,-0.3463246954884697,-0.34751389075310707,-0.32301866542908747,-0.3328810215383547,-0.32826980017732443,-0.33111782671180234,-0.39967369783392104,-0.11762843941083377,-0.07989784179602535,0.4279436380567074,0.2664828042608209,-0.631935687126131,0.8718279154593387,1.3192206150625363,-0.25041417234801006,0.043470837261509736,1.4654861011380427,0.668756638754897,0.23311324686710988,1.1138658699127753,0.40125537194996974,-0.047524409029187566,-0.2580882287969169,2.0679030098561038,-0.07447559457247335,-1.0055015719406362,-0.037145786612598534,0.6417896078664316,-1.091074012408223,1.2698644261393932,1.7743345059026054,1.3035259737494147,1.0878121178295659,0.233930674708948,1.1473599714048952,-0.45447616077094394,0.17139692554680652,-0.6981805514520237,-1.2277316333093744,-1.7714959740575495,0.5874198463026593,-1.6670341748669146,0.5948009054825338,1.924391325185286,1.9857516218978124,-0.09651972690332312,0.7937966712896927,0.9492332763619958,-0.057441195493746475,-0.0005363911264377584,1.306437599197946,1.1526732445092387,0.6685737092013871,0.2144009406008245,1.6409032065581475,0.9527954500016195,-0.7162337810494752,-0.07614021338465438,0.7433695683398371,0.7491509636081267,0.4638374753779849,1.2681024851227058,1.1350731099608884,0.5338885584091041,1.6906851978280917,1.619322153260026,0.42312729826528483,0.40977097830045683,-0.0791024196296906,1.639488384026724,0.4041482410415453,0.6414355658937011,-0.18749379361644913,0.46926508043672593,0.7280741919607644,-0.20964446111069474,1.2289553875844115,2.0071650717260425,0.9308540134456567,0.17454945688878276,0.09108606018794704,-0.7859574067262161,-0.020071648289334398,0.2670955958424223,0.45060110483351695,-0.056087748105195165,0.6682055606229416,-0.8523471528949486,0.90449069492909,-0.34728203085436865,1.9579412394275044,2.2666286259028716,0.19475382190974322,1.0551837748423634,0.6183398895658426,-1.2507312383810303,0.5464023843604275,-0.44207595082246987,1.6052567973702097,-0.7582918588931533,0.9007441283624682,2.144118018705647,2.128904512565867,1.550928340703258,-1.5003033869689462,2.4584913271306568,-1.2427581580819569,0.660588914046814,2.0695845754773816,0.8882951707681488,0.42910007288883384,-0.1642495770120347,-0.04278174143848996,-0.4370499788451958,-0.6533332758739844,0.35133430512553815,0.1407149951792813,0.26325397293992275,1.3134416902204569,1.1295535247976356,0.7219768811064093,0.46288546438091344,0.9068473163135705,0.9679480058488937,1.2472026007125192,0.1853818745708156,0.7360200346307351,0.4130672192129639,0.45389663766207866,0.4229591676662353,-0.716912715539179,1.0903342420348991,-1.1887034388007178,0.6778404824716121,-0.16464890488687575,-0.2039139534752893,-1.4044953727769534,-0.19848466475027843,-0.028168391515681585,-0.1409457240042128,0.001149832113683445,-1.1036091202159042,-0.8349544948102164,-0.9983228595495752,-0.46278144258683146,-0.8285577116525286,-0.3563396833327031,-1.8283456186855074,-1.13855526585218,-1.2887880046573088,-0.7129962324284457,-0.7688895152768705,-0.6888756203247364,-1.8104724076297896,-1.8124926576697815,-1.5363634509302218,-0.6507178262046379,0.13821605678936316,-0.9142472219990966,-0.35274939876044425,-0.6395404221567773,-1.2703077925731474,-1.0637132553756816,-0.2458024137436323,-0.8102672267277541,0.3676320451378054,-0.8499607290439629,-0.06398467790973354,-0.6782502227855581,-0.07318021006744907,-0.8134061785931763,-1.4673874438858947,-0.5530706741107063,-0.4967002370942383,-0.5811424733060767,-0.2286817621727484,-0.2561605804017927,-0.7224692862871853,-1.1461147464511103,-0.6077296171578022,-0.5450656434904945,-0.7305517891586306,-1.5054766010688805,-0.46725474717707516,0.9660712293514508,-0.031092919827221822,-0.282148402002084,-0.4804755477423427,0.11202294591808451,0.23095152165481808,0.4307259673767996,0.38672993458279087,0.583398094712034,-1.2923003685251706,-0.13686332895746084,-1.340155938745497,-2.3803982000292816,-2.681259213331474,-0.34040976145970464,0.8401094131364548,-0.6586471154454864,0.07955927178619955,-0.2990081561094608,-0.7899850747515834,-0.4941255101193565,-0.36290124549209807,-1.2467103836967375,-1.463468726376933,-1.477299588466813,-1.552548810152746,0.3204363226110529,0.528459261816496,0.6071399212429202,-0.3418687998997219,-0.6101456703881059,-1.2089749695177054,-0.8734378973988335,-0.9009148431392237,-2.974326629879569,-2.360620660143044,-0.13686332895746084,0.6507008521876434,1.1548663457079158,-0.7708644715471492,2.0283395117522827,0.8891748155859939,-1.92777920363304,-1.9137199451327527,-1.2608097590863334,-1.7076678946487032,0.8288178895593838,-1.8732552843267407,-0.873250939634436,1.5354530952668384,1.5647766924665898,1.592519004466938,-0.2846211727564188,1.5376100133758996,0.5888182963597447,1.3717761711468468,1.2933867309119902,-1.0625706203128935,-1.0997162320357547,1.075326253326488,1.5384631286485901,1.2249137703053161,0.30934549362692315,1.2683402597115927,-0.03046076608351133,0.6513611562019835,0.6328807395602349,-0.4620819107219122,1.2098697637268814,0.8645304888610243,0.843737682478589,0.5248019689001969,1.5701522454877377,0.8052645943127756,-0.6780288206710092,-0.4105335804472189,-0.0275921842712649,-0.26270152158317767,-0.2001201970475026,0.713684266125546,-0.5584161965049675,-0.34599364064520577,0.6502039582127142,0.06599350059030146,0.3193807976087541,0.05291482034048706,-0.553855294063071,-0.486065980638139,-1.0007576770044349,-0.46931823754333374,-0.8230515800842374,0.4557903137630179,-0.7237151914596189,-0.23118775779932546,0.12965584115031348,0.4556666744385414,0.688284366625174,-0.4892381180378061,-0.23786721593563928,-0.360102221126094,0.4568160441664117,0.1750929427873209,-0.6281109166215358,-0.4638452207008927,-1.885746081814639,-1.5214609824648846,0.9158342548085537,0.10056562055138443,-0.41593561580792965,0.40240969039785746,0.8214135108149077,0.6275009301678148,0.8585269361886457,0.8022810432705839,0.24526793264129573,0.4415627909144914,-0.8465800215843609,0.6013703509765226,0.5781712078490342,-1.012421715677613,-0.683234331266456,-1.827865852474462,-0.5673060724262264,-1.1923916120446387,1.840980043462838,-0.2537050790281283,0.5037367232859473,0.03026149192095732,-1.357053732695944,-0.02002157888679062,0.3477061223269989,1.3320551007623584,0.28944350405347447,-0.6158166517664989,-1.0197527683957384,-0.7656997780573591,-0.2735333413276574,-1.7227502715093845,1.264422053596592,-1.3881120490184797,-1.5477378675345073,1.098235805855481,1.154870279507614,0.9588968126696624,0.8183009311426531,0.14149253429219247,1.054785343873852,0.3587264576205564,-0.1550716289389662,0.6079517788243876,0.9716658871481246,0.39153019300105196,-0.29979035284121286,-0.13686332895746084,-1.1129510762659425,0.08873542604660593,0.8955320483215288,-0.25792569992863534,-0.19481540521530324,-0.8640947769440892,1.1225069094004008,1.0108544626704266,0.5552499011265467,-1.2397456070683979,-0.7878197540463673,-1.1907749383831627,-1.472126099000902,1.4139759837936066,0.7690926766909154,2.2959215709353855,-0.8144103203038301,0.7567790260709749,0.6113459477465513,-0.10371452066754534,-0.3571761428974735,-1.925763910180668,-0.6921688086086776,0.4030268327619232,-1.7459881704314857,-0.9968577237200263,-1.1990361695100404,-0.36426130166413934,0.44045945451067725,-0.13686332895746084,-1.3318426870514237,-2.123771025580379,-1.2757490951224317,-2.9732723479579737,-0.8265089572999327,0.33590614727149143,-1.0024626172635118,-0.13686332895746084,0.09808859342577753,0.24993983904304193,0.9911520190204046
GAPDH,0.0,1.0,1.0,0.0,2,1.0096394824090085,-1.0214052362451869,-0.10836308216490154,0.9046364690500993,0.8334656317166055,1.4423877518628356,0.49353577705606233,1.4854406319922524,0.39713514354161056,2.280227684703716,-0.5330006523935025,-0.886503040483138,-0.6317700545530562,-0.9544375596155474,-0.977835671727211,-0.294919274172411,-0.8993939729656877,-0.5783709396346376,-0.8451557423805945,-1.1153133459963118,0.14925771163523913,0.1400880807708856,0.5490889527888799,-0.2906341980419316,0.07224444597753822,0.24646722801513882,1.0338020699630956,0.7785636772690688,0.42718994842863134,0.4869141922769096,0.6592197462037261,1.0198369843283317,-0.15177394434142366,0.6053448010366691,0.44862927646156087,0.24923623124923328,-0.07322379771618286,0.36676655066330355,0.2546890567986724,-0.3776947857246437,-0.127798237442212,1.0265806519986553,0.21829325932279206,0.5520877939398728,-0.043980642600905014,-0.20913775087558376,0.753614225000334,0.5969851825961148,0.20800885733364666,0.1750509203164652,0.3378860088728652,0.05384264239214195,0.4835226250552676,0.3134173249856695,0.6434785059033125,-0.056818135348976936,0.3280883160603603,0.4996526399800496,0.3802050379524883,0.06658048375266336,0.012885888044226456,-0.12250892682766149,0.8097232565801962,0.1304532079837488,-0.1855633542234299,-0.09667281770291586,0.32939396247912894,0.3239585028548185,-0.046931201166022715,0.0915234161350293,-0.2608863546694294,0.21069058129475896,-0.2622656887485356,0.35614845584840554,-0.45089780798851375,0.051859976968345566,0.25495670596879405,0.19069371510172653,0.32913323515284226,0.7046576245830852,0.05189245376908843,0.22731677524158053,0.3258370749204157,0.5532315877563266,-0.03385503424962544,0.6374956892147617,0.6924364620754074,-0.028287453249860577,0.9038801035727583,1.329107126478463,0.8189434318927807,1.1706302242842384,0.8826936612890977,0.6065025271076875,0.48953459387941367,0.9330999928448351,0.5396047118591832,0.7020552974409059,0.7385624507607429,1.1390433164961284,0.7194875932422775,0.735620701195701,0.45416320203953575,0.5748126909567476,0.63888186338364,-0.20375868111486475,0.12139908879478271,0.7970108884225245,1.0637021462100655,0.846175818625783,0.4611542234343319,-0.169247457815229,0.45012666340478685,0.533765005654458,0.8885806826566426,0.6686816819004385,0.4295349478508956,0.7140901015664748,0.1856067389753749,0.33450397962500966,0.268809366143973,0.3017366930781379,0.6991881348308746,0.138157002159595,0.4640193149414843,-0.026221957336567295,0.8402294914998018,-0.017287982553116775,0.31991002812715985,0.22130879874074658,0.31415657926965407,0.8377080804395225,0.2896190652759111,0.8635820076303328,0.10639561757957891,0.7491320926688056,0.3040231838440613,-0.4198154113238316,-0.02125586140228083,-0.16001529871986664,-0.4257322933621679,-0.3744029788959663,1.4639626370611223,0.15829551407619272,0.2692392766867121,0.973885663194377,,-2.5193691603329778,2.5670824728384005,1.4903598651837178,0.3952269787726439,1.9481485767984914,,-2.000306447637774,,,,-1.4068559737033455,,,,-1.9107599778471356,,,0.015424862601950314,,-0.2255358646178191,-1.2622291223671847,-1.5942802993227643,,,,,-0.7794868230907576,-3.1614138461834824,,,,,,,,-1.1926442214537343,-2.5398956770232015,,,,,,,-1.3671326769383136,,-1.2515151981670882,,,,1.5964066412928721,-0.9736979143963378,,,0.26270235141104614,-0.7794868230907576,0.1909365382886485,0.42888689022198373,0.4357926080669381,-2.091922030958903,-0.915400864817058,0.4892833159600139,0.16909979013939824,-1.083655634463992,-0.2500906082799232,0.2919241210265248,-1.2992469728677325,-0.658812746639691,1.4192162685941085,-0.2080224824135897,-0.4305813651709338,-0.08738031048483749,-0.5179676269685769,0.42147828952198535,0.596893495416674,0.7542351675323392,-0.22264012215062107,-0.15418134255076574,0.3813566665331233,-0.49201285863709054,-0.05585741612651359,0.1300325697140951,0.9415903428418075,-3.3358470972383545,0.7721259537336168,0.7527362817646581,-0.13346920326498238,0.8613457547349104,-0.03945478547240316,0.31741869574850007,-0.1968027322122508,-0.08137319921448412,0.027910826513287496,0.09209217913758325,-1.2095960213871042,,,0.8119135296291307,0.967775310170627,0.8328133149234818,0.9692499013565056,1.0627874817753142,-2.0275572222216676,0.6662888427267991,0.5588723727049001,0.06609764426824538,-0.45639114948802945,0.9959096485818923,0.651253398860896,0.30947587313673286,-1.9758440520004363,-0.0748167824081012,0.41418900206121684,-0.019573614901398605,-1.5111182698583057,-0.7464808078728534,-2.0592487820207275,0.7640518477255175,0.6207594338632837,0.28074562937465114,1.4944229534497837,0.6349997513573299,0.036880323436254324,0.9710525920277944,-0.9171768014718747,-3.0294355267090087,0.6865544753954543,-0.8437962843286786,0.5388611041714495,0.7437939953183388,-0.3900190128519191,0.6932142497734892,-0.24906507852558063,0.11696330420301589,-0.05356181659562332,0.13650875853525946,0.4893713514580602,-0.1624819958748037,-0.3011327956709641,0.727881889030382,0.11180492953003845,0.5323480306430861,-2.3663829426312857,0.2192553819899696,0.153976998872128,0.6535489575147547,0.3218380818381939,0.4809847133003379,0.08826705650464664,-0.11684189201265967,0.20385248087111224,0.03389038666507572,0.44114771026209654,-0.036849242670490265,0.3410401554884505,-1.0960022962681804,0.1300325697140951,0.35833248152450864,-1.4881987777376746,0.3986192954065134,-2.1695203218644656,0.2405982197923727,-2.496760926361184,-0.17955490082390832,0.3785992383115016,,0.4011765964995826,-3.316760494386456,0.6161984088628659,0.03916113910777248,-1.724242672657764,-1.4029573337310313,1.3713168640041717,-1.4183292977506299,0.2287497944874273,0.1300325697140951,-2.3049803696642135,0.49720933811224205,-2.6574585345535584,0.8252514253590627,0.8206922807020469,0.6852374992263945,-1.3154793575025938,-0.644936187027339,0.18567353204323345,0.23796599110237524,-0.35368625456992775,0.3756033198681925,0.704572818370448,0.020061959756153408,-2.6678885677767448,-1.3717099164941688,0.6262213613648506,0.7017143489422372,0.9110621978338471,1.536567716935492,-0.015445395900047974,-0.37031830074495115,0.3658549247544841,0.4119483685106917,-0.15727594495856967,-0.45075668004067004,1.2734473607152894,-1.4339694559674254,-1.4867713858963603,-3.141116813142554,0.6457966082394982,0.1819842097184992,0.10677802220002633,0.592260009066834,,-1.120092704115013,-2.549181153392031,,-2.915338550841765,0.1300325697140951,0.5231897499675383,-2.3219715069266154,-3.143681008828105,-0.5253867194397395,1.1701312724369604,0.16108548722693983,0.2929139923845835,0.2809976635191174,-0.5206984510561746,-2.631802781700272,-0.11419890585079714,1.0215922780827404,0.5363744045229154,-0.12288212730340599,0.5460965088931663,0.1300325697140951,-2.0998655416673517,-3.0865038672537812,1.326029222337623,0.5798240582023259,1.3277974127951582,1.8615175590165982,-1.8259821543077308,-0.611591314852162,-1.190376663565777,0.8716564542803522,1.9780952801115994,-1.3266321170637583,
