,TF,Drug targets,Enzymes,Transporters,Annotation,LC_T,LC_T,LC_T,LC_T,LC_T,LC_T,LC_T,LC_T,LC_T,LC_T,LC_N,LC_N,LC_N,LC_N,LC_N,LC_N,LC_N,LC_N,LC_N,LC_N,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Lung_benign,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control
GAPDH,0.0,1.0,1.0,0.0,2,1.018520777141291,2.161929664540585,1.8748703209984536,-0.6300458302588641,0.08516335738057859,0.25997745739513983,0.3684374268182601,0.8461393602769417,1.6716705921876385,0.18923397963738411,-0.9020511540540703,-0.9435027226842043,-0.9723346621033285,-0.5503812622008156,-0.6837796486850146,-0.5586757419479587,-0.4120222372939427,-0.7593437592377648,-0.9550453329935055,-1.1087605849168058,0.5078514360296474,0.8619234182531577,-1.1286220030636838,1.7578537943521406,0.3101049595458994,0.6481280987599312,0.8142056974021276,0.8273218059771351,0.6021504146100888,0.6306275177513263,0.6109549950344106,0.6866676822673885,1.0705751310783673,0.6413272845779747,0.8385023446096873,0.7523561738749843,0.4840841045345789,0.5670326371401878,1.0823010052795083,0.5030646399173412,0.15508289622487714,0.8156556154634113,0.7735128045338766,0.9672277297564426,0.7669587386988643,0.792163138613431,0.8571107320573373,0.17708728034961782,0.715887745679306,0.5749771648412978,0.42332329277604447,0.42256548680271266,0.10509533128341315,0.16472147784279503,0.4512708306971809,0.47681356292758054,0.5991681969462758,1.2017207180029383,0.6179566555019826,0.6514278148543465,0.16122122367804353,0.2260963058081236,0.825394807354845,0.26598300290409777,0.6336881248346624,0.42537147137254905,0.6438982916891747,0.6613135557729178,0.7467877731666637,0.6656674415092145,-0.20688482028555108,0.8851286164468849,0.9919698140896014,0.4178778699644073,0.5467560271515693,0.6322292465148832,0.16266350974192204,0.4095019215944721,0.39272377518659585,0.5354590565277989,1.3108317083668763,0.7070790850717561,0.6713625480514145,0.5990547737232701,0.7746618604512165,0.6454367409203845,0.49150155475320656,0.12075083288805191,0.4418136411099479,0.2543272696945161,-0.048384048515534246,0.4278963562686515,0.18104417746693244,0.6724930450058285,0.4347987714160936,0.9190727174693526,0.5746545881970355,0.3543765400291802,-0.061177338277131794,0.18976441698144317,0.46703339308083575,-0.06719794950875031,0.22763470367011845,-0.02157127119351282,1.0846828636088117,0.3494711470802381,0.41295498212910026,-0.45239250532863295,0.45241503589309195,0.11982608430989725,-0.18727816757702861,0.3630969556667069,-0.08290756491039386,1.0110459989475635,0.2763666215766103,0.25038555584896616,-0.15753189995925715,-0.18269442662651075,0.301735402973795,0.3828565932309505,-0.8274532876526625,0.2050602974005617,1.0587867185292419,0.5589798818450735,0.291991514468572,1.3609015080804034,0.13808247523097258,0.1637978740642523,-0.49528724412580255,0.20177235953291378,0.42447771310694465,0.05617874839350247,1.046930792156899,0.4335044727173247,0.11535602342845201,-1.5486917195589633,0.9140419469476189,0.508091425655812,-0.19853633976782228,-0.1410877341609996,-0.049885233051709554,0.09919121808913925,-0.029136011623645635,0.8279263408948401,1.09423426433327,0.9982645901511608,1.2145304679281734,0.432069613174002,0.40213520948168274,0.4382293322352882,0.7586272393753691,0.5137511167946587,0.5794730864524185,0.3260395427480396,-0.12786118911581743,-0.23183989605404673,0.7580322224390436,0.3885700165669287,0.3085528240885715,0.3493810161262433,0.19161847132082138,0.6406186389417888,0.32438461015640185,-0.038965958238092506,0.7465484733556517,0.8584926372801891,0.21821226902492474,0.7442241705606406,-0.030005552974401137,0.38587681677416036,0.7474061410796721,0.31199072336681394,0.33668560673139236,0.708149502061963,0.7400721071250124,-0.4203109198888217,0.22330412487975196,-0.40130356243824766,0.6293676877946963,1.1361527165544099,-0.45426318127774784,0.8782125444271608,0.25161396252396284,0.7891732302445382,-0.26292370790974057,0.940805541917118,-0.9397191255910006,0.8038472129518475,0.1271968472520811,0.10547033387909564,-0.2047666621435867,0.40716294188137064,0.921829593071258,0.012928490609416952,-0.7208756360896456,0.11966055068921033,-0.27176115729212746,0.031279195406144975,-0.045696081044065466,-0.46552548502098445,-0.22115383746889544,1.0243154666397032,0.6588474079030181,0.17338796314480048,0.724078904312016,0.9789362191481028,0.678340101681022,0.6975125964754981,0.20891940221263505,0.36370992247385675,0.4453688456560316,-1.5523255043245054,0.6186102186645729,0.25622804066417665,0.9022123362894134,0.6743127773722505,0.8967101138047655,0.8175951408352934,0.20480880107061594,0.13996833445185217,1.1246471355553553,0.059338395320116435,0.11831287937780421,0.47093942000004607,1.2173977139541217,0.23176265292932513,0.5357346670341715,-0.3262275232197582,0.7965792691593524,0.2818985501434737,1.1249198693857814,0.4206661615094837,0.8323979722065232,-0.8438302478429821,0.6398494436800226,0.5871009302918824,0.2307367877239829,-0.8851511586978843,0.47612090779365607,-0.44382858966870636,-1.1668436258176198,0.2667143610710288,1.0512186831310013,0.043403335118140526,-0.7649508907780815,-0.3844538440393026,0.4303113844328397,0.18642434670073763,0.3426670966378433,0.8394361855386008,-0.054181423822990744,,-1.3814220836448001,-0.04731152538757904,-2.4807503862768683,,,,,,-0.8796460521988301,-1.0578525311975666,0.6006921453824112,,,,,,0.7978225508908344,-2.407865933821553,,-1.8486845202925373,-2.2244155240811923,-3.3128777924200197,,-2.1082501537598994,,,,-0.5268635399680361,-0.00026267572470761247,0.2560459001106672,0.2634844043682993,-2.459247182212636,-1.1919556565481801,0.32110200001002115,-0.02378416150329621,-1.3731915321639336,-0.47531572323353843,0.10851624936742202,-1.605416063288755,-0.9155713830559313,1.3227806643845397,-0.43000197882737734,-0.6697316107256673,-0.30005208372737774,-0.7638598527179556,0.2480657148370537,0.4370144650172296,0.6064952813802205,-0.4457473912322422,-0.37200691486773313,0.2048486489032318,-0.7359026353693378,-0.26609715113936216,-0.0658654761460308,0.8083051873912459,-3.79914291925838,0.6257663683719696,0.6048807543440853,-0.34969680320069785,0.7218696098471653,-0.24842903311074693,0.13597776848443824,-0.41791660819451737,-0.29358151487938433,-0.17586606386929685,-0.10673302433956344,-1.5088484074328656,,,0.6686236149818764,0.8365103639325516,0.6911358498263998,0.8380987220237294,0.9388528660266281,-2.389916532657728,0.511763766685178,0.3960599560840088,-0.13473307627363076,-0.6975326583273382,0.8668153084374548,0.49556831594088985,0.12742214528323606,-2.3342136143655563,-0.28651926075547396,0.24021404799670515,-0.2270140006319466,-1.8336335462671438,-1.0100031657297202,-2.424053143476334,0.6170693330649591,0.4627216961455912,0.09647532044254241,1.4037896569413497,0.4780606753346832,-0.16620455690531688,0.8400404929640775,-1.1938686093598552,-3.4690912398901568,0.5335929230848336,-1.1148266760732626,0.37450478839127543,0.5952485571855359,-0.6260398125377324,0.5407665089709233,-0.4742110723318832,-0.07994305494825749,-0.2636244426870726,-0.058889639715838646,0.32119682757780516,-0.38094797595338087,-0.53029589137124,0.578108808208195,-0.08549940590682437,0.3674892215438114,-2.7548831618262972,0.030241008928062734,-0.040073698631006,0.49804098036242417,0.14073811679034637,0.3121631478005437,-0.11085326087831131,-0.33178667013122326,0.01364975105670021,-0.16942517174968286,0.2692526606702631,-0.24562246880264493,0.16142165900995234,-1.386490757307501,-0.0658654761460308,0.18004811374377327,-1.8089457812078393,0.22344311529407304,-2.5428322967866044,0.05323047844123212,-2.895320001102165,-0.39933808093672507,0.2018784809891699,,0.2261977159736738,-3.778583756581134,0.45780878127613084,-0.16374777290915954,-2.063200814033144,-1.7171278328922401,1.2711857494198888,-1.7336857668210783,0.04046792948457756,-0.0658654761460308,-2.6887432889412715,0.329639526571219,-3.068415669006358,0.6829905492242657,0.6780796597695,0.5321743402436726,-1.6229008005642813,-0.9006242262106535,-0.005931730737296753,0.050395169389051024,-0.5869039278636173,0.19865142297776336,0.5530014080452922,-0.18432048238180346,-3.079650394820504,-1.6834696308957255,0.46860501948538985,0.5499224034451269,0.7754217505469151,1.4491859516733154,-0.22256728338872456,-0.6048191611621281,0.18815092466803554,0.23780054623199692,-0.3753402704584118,-0.6914634811737561,1.1657654682483074,-1.7505325865287031,-1.8074082639609272,-3.5893889038384086,0.48969052579921307,-0.009905689771890698,-0.09091414662119315,0.4320234982973616,,-1.4124397759844933,-2.9517845266894507,,-3.346191512472021,-0.0658654761460308,0.3576243658796856,-2.7070453177391514,-3.592150931038565,-0.7718513392184982,1.054478389946699,-0.03241677981680474,0.10958249077443337,0.09674679939647203,-0.7668013639494464,-3.040780536625245,-0.3289397736522075,0.8944793910395018,0.37182623616276406,-0.3382929185670966,0.38229841535903614,-0.0658654761460308,-2.467803546598203,-3.530562487868881,1.2224040987764477,0.418628095309541,1.2243087077601886,1.7992061578425094,-2.172789648157827,-0.8647067475047313,-1.488146247542659,0.7329757952126698,1.9247780236759522,-1.6349140121293446,
PSIP1,,,,,6,0.8776266244027014,0.5733548557200128,-0.350564018874284,0.7581499608108581,-0.45403681453597283,1.6653285062959138,1.990957649172118,0.49979371410123213,2.2694249511568056,-0.27037472664372253,-0.7419081592689987,-0.764058645501531,-0.811730344132416,-0.533631272737272,-0.7252244810196873,-0.8358919358924544,-0.7123080849557043,-0.8144495854090439,-0.8272810051831323,-0.7931771875054227,-1.2561925648976282,-1.202196312086402,0.11109021011569221,0.6427620752455258,-1.8478705332285665,1.3488580314237402,0.5752752738519652,0.8963863913006833,0.5343682495141696,0.9398472671016469,0.9164793902081243,0.9661779412203299,0.8601326764807076,1.280921929042131,1.345869045349152,1.0380787239425893,1.4044929379338082,0.7212778758259839,1.0117249288852812,1.2776600598284298,0.8589678982026571,1.3334164057723064,0.5520597023781182,0.8844733614162525,0.4568477238420022,0.8609581625114667,1.316099975155775,0.7329899030466344,0.4694579689010158,1.1283109174171109,1.3256778265764864,0.4940738210378648,0.64288455288942,1.2505370393449473,1.2200360206585459,0.8947315674797447,1.2029252646511828,0.29501682525196554,0.4977108007468386,1.0384930009133702,1.0088151478581864,1.2857749849895257,0.8704559575524153,0.8151344762853345,1.3687012266022864,0.2751779023079243,0.8583161514388086,0.9700358935640959,0.6961509024814915,1.444770687565076,0.34789671671251976,1.2089694226933672,1.3302546978766914,0.4588054921751072,0.2587408979271899,1.0551953614100915,0.9945505254085713,,0.7520328251263703,1.0914908226576419,0.8801847283823384,1.4242434105695387,1.035279771842218,1.0134186544381583,0.816228459017592,1.0498998358970175,0.3653502273978129,0.7435734270496528,1.3809692049421123,0.4582419673133518,0.002942024890782878,1.3182070380993065,0.8783365638880568,0.9462188610319378,0.6262440489496476,0.21008184438190589,0.45667328378328237,0.6573490048254184,-0.2051146067813514,0.7579013128308841,-0.2929284871194864,0.6569528498116939,0.7170798266221093,1.2785547269882969,0.4475759990473715,0.8869937202220353,0.1369923007286018,0.3793866356972832,0.3111717894806233,0.12463356725407254,0.07968985232403362,-0.26341908884187315,0.4197281573831075,0.6730024616718315,-0.8304661146523564,0.6257124075196469,1.1763245209427213,0.8683810220200086,0.6922606721861385,0.5815358467866636,-0.16072258630913358,-0.04360385584461083,-0.00965662855261586,1.0596406551549944,-0.34201318603599773,0.4649985035884319,0.689532936106645,0.5822948146971857,0.108735051298861,-0.9924155145416574,-0.19578271252116167,0.513612981583656,0.11300329907772738,0.6814379497702595,0.5484109182204607,0.3946400390510995,-0.6751544123205928,-0.42339846432799927,0.6849175731674862,-0.48570434821992675,0.8958657237512966,0.5367644332025666,-0.15908053766330854,0.6598011117001181,0.525391506160342,1.298611580611578,0.3651176735295056,0.8985010176046949,0.9764849483489328,0.7931351575456212,0.918152611111793,1.280592728196881,0.7900798661838644,0.2390740115855169,0.3920233758777016,0.7530367690888842,0.2856145663031692,0.19902004813837776,-0.1628701550191871,-0.196395287618449,0.7022847878303955,1.358450853833897,-0.1114924082042617,0.36088068625634023,0.7663914938366639,1.335790947971452,0.6079845757742719,-0.002564298798235704,0.6190823408062434,0.6390913381355913,1.4429398663702864,0.24468556824889495,1.3390550649099902,-0.45232020974144793,-0.5606684891963123,-0.5602481802249281,0.07748537412809467,0.013256366973646527,0.1960141651946329,0.7306786708985589,0.7305913470481911,-0.1027139370216861,0.5241883556374967,-1.3097793165044676,1.307512820136874,,,,,-1.1158574583464411,0.1489349196004944,0.6151563078360599,,-0.024024428320618886,,1.325234080012402,0.6675939114177022,0.5100030991579371,0.8773302943349506,-2.523347883045993,-0.24033695331938174,0.7837684936296375,0.41436714157778387,-0.07846833655690526,1.3838333358717072,0.8566818841775814,-1.5684064347388345,0.340109185911125,0.3016570352779134,0.5699104997261277,0.5145931090067866,0.8876357285752734,0.16374986607061562,-0.8383407357068487,0.4266008278384545,0.7428478843128622,1.2956862731526417,1.028814401585873,-0.4768016967289145,0.0627933828785082,0.20851930186449855,-0.16035211142189684,0.15104382536692876,0.9042383222737389,,-0.06964802031679604,,,-0.5290759016161048,-1.096240785035599,-0.2747764167775496,-0.10931660537090863,-0.8261701103268274,0.4499288478467611,0.5802117863171552,0.6049270834071305,0.4125276565198236,-0.04356111792640462,-0.1316298009749973,0.6019089495843667,0.12795888148615545,0.539045469010279,0.4530450406121857,0.24153968786604757,-0.8644725925939836,-0.1164561373468671,0.002659071113830209,0.18100237409212674,-0.2842183820711016,-0.07295922008275367,0.2716699876858422,,,,,,,,,,,,,,,,0.4854741763516237,,,0.10551399931470576,,,,,,,,,,,-0.01986183918224574,0.15395792534798444,-0.36823282358593934,-1.215896838658715,-2.0001174601494314,-2.228089857885154,-0.2387734504576443,,-0.3399645950845337,-0.054649632506506104,-2.6405958239468186,-0.7754187935227954,-2.069421440657246,-0.1897917938922077,,-1.8985747775872823,-2.583433850557995,-1.472685364695796,-2.021480823300711,0.681964208080963,-3.49228981758363,-0.2024860041919603,-1.1816076301553038,-1.01327589605237,-0.1201349984507287,-0.6651955377981662,-0.5660326559692489,-1.0562817970471634,-0.5146518308614189,-0.6373761898097244,-0.7849103644942755,-2.163757434623998,-0.4824348325889371,-0.41982848550695223,-0.3463196659012987,-0.8042881041358307,-1.1502014583871634,-1.3970456863714311,-1.0560431540767008,-0.9910930996351356,-1.31627144143474,1.405585015550558,0.4356871646490038,0.2080443051768114,0.44306215748151234,0.6255312346685165,0.5112672029949552,0.32366502826289717,0.5509777473097112,0.1315276404103496,-0.19214480880521198,,0.4447500379116026,-1.4125712616904513,0.2278594479188235,0.19322823224874727,0.23974252544226152,0.2891601056587812,-0.26257325389342034,-1.525078922214522,0.38727546984785977,0.0422858993582683,-1.4515705023197516,0.09432046978436257,-0.16685179971264943,0.7472745940972205,-0.18499172818762422,0.03591693209949762,0.3925776139502328,0.390942619941944,0.3480616727221011,0.1310848126621923,0.0936868242133727,-1.3110814863143039,-0.18514423086721765,0.024611223969317555,0.7408065504499032,-1.3657286137929057,-2.133952504654237,-2.211077316551966,-1.5211913289727872,-0.7942904005561721,-2.3268949102256875,-0.6523276557151586,-0.7009396160509231,-0.6276062539498753,-5.188318296928183,,,-3.706419417627848,-1.4157693017480404,-0.655703670936811,,-0.44122628089574595,-3.2641259583348217,,-1.031851789706833,-0.47635415550696214,-0.7538536438591197,-2.841011551228063,-0.5807084303772864,-0.9349324746836093,-1.4272726383592191,-1.3328925568011472,0.15949525518123397,-1.5349230381850456,,,0.06436911066401403,0.6326399266138587,0.001965282032533737,-0.21129839369805858,-0.0605526874158468,-0.4447726352462768,0.6888941410136264,-0.7726289932443351,-0.7072051620119357,-1.4803564706180996,-1.2473904484803329,-1.3400668791971029,-0.5969667432289957,-0.5721478691097492,0.1655839005256212,0.28989296258563085,0.0924442165161927,-3.6015875713088232,-4.01110886505881,,-1.2598614747578087,-0.09181823881883293,-0.8575578227196328,-0.25428658801982934,0.42412947254874966,-0.4151844939246599,-0.1150083897187151,-0.44781969360204765,-1.1724677113221929,,-0.4413815815515233,-3.6073155684244433,-0.5429506969424738,-2.099175088239789,,-0.7247769352081721,-0.7974383573591926,-0.769283610411283,-0.5815978078567644,-0.7528066245601213,,,,-0.29307233112695824,-0.00940699093733757,0.04278669556660191,-0.2961449761703105,-0.016373344279830504,-0.22193811082200438,-0.04947471066812202,-0.27310343466219833,,-0.4426175602772989,0.14434428163454233,-0.2370825488362016,-0.387530953278067,0.33264646432631634,0.19574185307106678,0.7763842036258068,0.9161456212384924,0.2709548322409662,0.5993202661727982,-0.01639276399949737,0.6938927436330338,0.4042523279003774,,0.5532241951483934,0.6352010299744828,0.42210893403382155,-0.997676260016834,0.3413310294065756,-0.018619034225151446,-0.9259890526825033,-0.5812727909981603,-1.1142091337206428,,,,-0.2847920554364504,,
