,TF,Drug targets,Enzymes,Transporters,Annotation,BLCA_T,BLCA_T,BLCA_T,BLCA_T,BLCA_T,BLCA_T,BLCA_T,BLCA_T,BLCA_T,BLCA_T,BLCA_N,BLCA_N,BLCA_N,BLCA_N,BLCA_N,BLCA_N,BLCA_N,BLCA_N,BLCA_N,BLCA_N,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,BLCA,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Bladder_benign,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control
ACTA1,0.0,0.0,0.0,0.0,3,2.278212585027311,0.7137789099209668,0.5879226440129074,3.0225784908216653,0.331869811560346,-0.46578219516734026,0.24402201390094025,-0.16996508508724054,-0.04264176795989094,-0.7627517533945603,-0.39849872453682367,-1.0136283197657339,-0.5028644757307851,-0.31582061425378644,-0.8565523392813745,-0.25494997129452374,-0.4466642434276809,-0.5463732112830239,-0.7262049324289311,-0.675686821632444,1.918424827917535,0.20018833662521282,-0.14356637181230472,-1.7240165033309693,-0.10760208933658867,0.34771700788555343,0.09334205474201984,-0.5451216689697319,0.3379409425431098,0.323673787520985,0.692448837523126,,-1.5389100212022326,,-0.5745135308062994,0.2228406001890686,,,,0.5304798276945502,1.0131976078496119,0.9710421076878647,2.0050779616404784,0.87907178120731,0.9919185028861015,1.5500702466779444,0.7825048225029722,0.4058367018727227,0.9568573183462841,1.7276242310549064,0.21409694023645243,0.39478204361037694,1.5790771185434385,0.6542687653487098,1.7240261405965498,1.350831844487392,1.2793734029253496,0.7967564139005475,-0.3416013333959495,0.6888007396101764,0.6765905861132733,0.2833555085521029,0.48943335143098404,1.4798347374964258,0.8021968297933734,,1.717623837822306,1.9061333907452176,-0.8780357758269168,-0.164451258398646,-0.0328889449739901,1.1851453943299917,1.0268681781723545,0.8675787618946446,0.5520253803422097,0.6083565041643795,1.0162665977982521,0.5168768983738132,0.8561826996505744,-0.05400773284372505,-0.08621846110917133,,-0.0730254000369349,1.1325991950263092,2.530021462522258,-0.3209479567048442,0.698608927960064,0.10310453229537227,0.5241879286468882,1.5822061519363053,-0.9787664784553194,0.2841270879800992,0.7641484250985763,0.7555591860958284,0.33989734111287345,-0.2763001126050588,-0.6776642006381244,-0.1800013343612038,-0.6708556990240871,0.7564705480419365,-0.2216784471233545,0.2710392558272935,0.10719974138710575,0.4013690791594265,-0.6743729840846582,-0.44286867136690966,-1.2371065805374286,0.2524654773193191,0.21649872504928103,1.7261861286247666,0.828799776357626,1.7275646502070732,0.7081450861065695,0.5175899475966446,0.3183923636576773,1.3330968159724028,-0.876562163242833,-0.3043385977177212,0.7261045679615847,1.2954420259272736,-0.2350421200193541,1.3591159894052884,1.124228097666981,-0.30331790620954374,1.0850799366831776,1.837229563300638,-0.06059458021797014,-0.5843772542456988,1.24391124923721,-0.29214770861654454,-1.7734235391647515,-0.6597965402476383,0.10575018381567301,0.5743964323402929,0.33685226504578225,0.5496993202074122,-0.20619286023480649,1.1199200001451517,-0.6230144971103796,,-2.4411425882103543,,-0.3439059023998231,-1.9378651188955374,,-2.9748186624124515,0.8971167257865453,,,-1.289160632158851,,1.574936049683453,,0.8332717427726855,-2.4384593879757164,-0.7379228698002153,-0.04889128340063297,,,,,,0.7797272604439278,,0.6149701115641075,0.8618639636133665,,-0.3543066610532389,-0.42864035092029446,-0.09252318740608331,0.5848153969061551,,-0.7777732364336755,0.7495287245781137,-0.5788780729291981,,-0.38679137967629323,-1.6035211814590455,-1.8822031760446347,,-0.11729166483399679,,,,1.8054245242348863,1.8132033335528932,-0.7052560685308695,-1.2682985147239885,,-0.7862019544866111,,-0.3247348335369429,0.14791099991568166,-0.6804322285070165,-0.5752293712887501,-0.08324911756072872,-0.9381160944763608,-0.42507068269820764,,-0.26904974518494684,-0.4731944526044125,-0.7577445844160098,0.10771823354215461,-0.872345981272938,-0.45596987961214946,-0.5807924144299067,0.6986472293736276,-0.10516901262170948,1.1124783843975903,0.09036132661783648,1.1333767803668529,0.8511762619032228,0.5603616888843472,1.1893782376108037,0.6890818727697818,0.21584472351233125,0.6792652400754923,0.5747314462192408,0.37412022257486693,1.5834128542398407,-0.3548780460099024,-1.7771669632979827,-0.34152656527318154,-0.8006821939542563,-0.426811581912446,0.16173563051991313,-0.06540973043478733,1.4918446337970586,1.2901629228865712,0.22180559955504664,-0.21577006401078938,-0.019191144188750626,0.3913090109915938,0.7741561885110632,1.2307032125866957,0.14421737154038933,0.13318689374056428,-0.13798712211601258,1.406763386950437,-0.5207743110755724,0.8082087796145851,0.5329478892420422,1.1458896287198377,0.3413635129515181,-1.1661430543954128,-2.446823358214283,-1.7960334241942577,-0.7246174370065537,-0.6306017601574953,-1.4160752709436948,-1.567412623791735,-1.3125446761793156,-1.190268428743871,-1.513974875780852,-0.7154467221731885,-0.654117314845242,-1.5024275209930624,-0.7187728137906303,-0.7088598669583287,-0.2614683782817411,0.03878104427265821,-2.9356181182671324,-1.3512584826680356,0.5742882083052089,-0.26134493560925204,0.0022969445776388152,-0.10633789178931571,-0.4762749055349579,0.0370622869605503,0.41146744874081986,0.023893923831551072,-0.1414414783853353,-0.3443234544528872,0.15464645834266977,0.9742259783553372,0.8667172427501749,0.8574595676347604,0.7695348348221873,0.9623101772981308,-0.7722104990765782,-1.0759173827845965,-1.3385045353453424,-0.894893564760547,-0.22718176828557604,-0.14656162859960448,0.12634771179259524,0.1099710701557106,-0.7913469045721372,-0.4639093431704587,-0.08961099411423115,-0.3193351339676824,-0.15363134820631688,-5.081863050454626,0.21993366011054025,0.5957867329326936,-1.918479507232395,-0.7591812284914049,0.3807421567097447,-0.15001598486893,-3.376788877175669,-1.2960578425125064,-2.2837397262870547,-0.731678108541363,-0.0605667773904395,0.06414642786525108,0.4379942315524949,-0.42384293617890684,-1.0958905781189203,-0.5230174645272594,0.26053010064522153,-0.22743632959450308,0.8882373839584561,-1.277923303203942,-0.7523649489854017,-0.35686445846116466,-0.6273728294646913,0.34565352217015577,0.22262643373841814,-0.2282201325442483,0.1681330564304447,0.6699252463232332,-1.057159600679187,0.13572978613576195,-0.6303913964060417,0.9131142030307112,1.901028804155498,0.37006108816149663,1.1641564627573722,-0.059782974440691486,0.3373236350932567,-0.3845658754532511,0.9360587883144883,-1.2555424033910325,-1.5390903318691054,-1.6130907955178697,0.34166366744772264,-0.3186040591665973,-0.0801340404659443,,-1.7512597225119786,-1.6633311713189762,0.3182443563324383,-0.7594891373577255,0.045553330077230225,-0.5139089806702365,-1.3035072126301839,-0.2698626603452477,0.20132957761824302,0.6255654194446909,-0.23454601282556023,0.6115958001527264,-0.24542738561377564,1.2637068781205778,,-0.6992698280924781,-0.33132418990859497,-0.2034908425196062,-0.00511852271255845,-0.1695267406184305,0.48695283898385355,-0.14400154957216113,-0.19106333928158645,0.34714315313456506,0.8809729583122416,-0.5715711668206144,0.9813133863937767,0.8826864624110285,0.7788178743332779,0.17657573078146568,0.2770721949799478,-2.696506431319916,-1.735531162746284,-0.00716634287538692,1.5927596771694201,0.3778755487645553,-1.8710497024874846,,-0.1702749942111466,-0.14400154957216113,,-0.07832698996691209,-0.21779007350547244
ACTA2,0.0,0.0,0.0,0.0,3,2.2449840502106206,0.7057614995596498,0.5026318828232175,3.1151146210287055,0.25516015964193955,-0.44088504862228145,0.2063716872824015,-0.15397483288022912,-0.10954036462610803,-0.7485584271433877,-0.37420666394064234,-0.9773947299667063,-0.508720578539144,-0.3370528148498063,-0.830472861493936,-0.22317230038967245,-0.4365141685319596,-0.517162904014654,-0.69891292841531,-0.6734552771326936,2.181023149920622,0.2627601237470797,-0.03932468208006262,-0.10387554830355863,0.11798940405847384,0.3290484706424277,0.1264484842094957,-0.4301696229915752,0.405678679228759,0.44143746382238597,0.6781990633446637,-1.3788695846736319,-1.4206414298186671,-0.91336533278804,-0.5051766734061851,0.24509808233562191,-1.6472760462308045,-1.0690974893758352,-2.009599014591259,0.45716429514102663,1.1377724136745435,0.9731001842062269,1.9369944114204118,0.8193476685552149,0.9151700395891682,1.5743377368907605,0.7292775024764674,0.9557472514962024,0.8570605155446473,1.6343455120377746,-0.012645855710898192,0.40421108002673195,1.5980840961637142,0.741132540106967,1.6404499301273887,1.5279433808299712,1.1684559966231516,0.9218380175304464,-0.4474661165214224,0.5518064429404267,0.8042698760357112,0.2553313745398362,0.2833682181566959,1.1712296554351664,0.7270617760801265,,1.6340071830515668,1.825717178261454,-0.3891360629143121,-1.257459309296327,-0.3210473603266173,1.3920946430317185,0.9089781490112959,0.8653417545910088,0.4535040836277113,0.6095581656574811,1.2313722928312345,0.70947687841807,0.861298893127718,-0.09926254202515582,-0.7193146146050531,0.5197591054279374,-0.2718936848199889,0.9398410407500969,1.8277869523570667,-0.6587651065233685,0.6318031375667214,0.10885381505816967,0.5074470524974201,0.8121846253701713,-1.1399012453857034,0.25185830470529713,0.9640381913945614,-0.11364273654545008,0.3057369151718031,0.7943269658073188,-0.6590113872958228,-0.31591728921857404,-0.9085144908154587,-1.9800927901434031,-0.09286304065685308,0.3152616919940179,0.7025790075513981,-0.2394424276901236,-0.26358790324596604,-1.6309165639600873,,0.3528632460374187,0.21790396491719977,1.7620523702783568,-0.27834228694078444,2.0031673998023103,0.838777870760248,0.5552687523638927,1.1751035839386341,0.9168837311975925,0.14273017129819282,-0.8294945683837334,0.8032372297591382,1.7404481255159354,-0.38369467765223664,1.3051197158691918,1.2630662791643814,-1.6651325285057936,0.6852587955953953,1.7546766775108256,0.03473426702374019,0.8158833655909691,1.540012582820009,-0.21114184019749815,-0.37280445097161646,-0.5449050529150626,0.02267475803711312,0.5432877763263436,0.27310783263445304,0.30091675332094237,,1.318644979640194,-1.0207005195677512,,,,-0.07377927502711314,,,,1.1784072028066892,,,-0.7474344256219477,,1.3597076030305146,-1.933837079350003,0.8535874457101084,,,-0.24608278645812295,,,,,0.39779282053846937,0.6029649533441184,,0.7479983887437545,0.8386174692131427,,,0.3587274817057141,0.02649353452846814,1.0195181331158008,,,0.8472946694109198,-0.3435083410130509,,0.41084844063497233,-0.6925102108637833,-0.49484680435423734,,0.28480867694917866,,,,1.8072086590275689,1.5684512112389182,1.2791159777552874,,,,,-0.04006303778510976,,-1.0310375229841509,-0.8583457734101074,-1.3392072745596486,-1.0407074829456873,-0.386514658817388,-0.2910656528564587,-2.234432317783586,,-0.022232345962917233,0.06353128541405144,-1.7510128369586169,-1.5137102815116559,-0.5505759151274885,0.6808181207144476,-0.1442362177295714,1.153643242996059,0.08900765350521493,1.1303407290962268,0.5857039825134055,0.5405239282465248,1.1317866975959094,0.786166116217875,0.2071211225868989,-0.9454016037946142,0.6161632214867487,0.42334341270513093,1.4868873659488577,-0.5648517548515624,-1.5307971393159472,-0.22864701977402693,-0.6841473936170693,-0.557037208411454,-0.1953346707550539,-0.6614442291199482,1.499399973791212,0.8932965490923707,0.28331080575188794,-0.5012129806274183,-0.23661523367466195,0.30314575952438355,0.7515941869137678,1.5937609067629566,0.19253412568050987,0.1255725427961376,-0.5452444336117623,0.44636098369907445,-0.8344360772189781,0.9094259108287077,0.15282413540805617,1.2015512066685838,0.3530567921621752,-1.4993002466683196,-2.143191542987838,-1.2310527346698843,-0.6583434412535982,-0.685502467645105,-1.9965321003798522,-0.45134150486184166,-1.6244696806795698,-0.5381876053377612,-0.6455273286000388,-0.6273855580813867,-0.655199753017506,-0.5999806511952991,-0.7793568685892931,-1.5298055254457081,-0.4304216175344616,0.07414379773626054,-2.911422497286671,,0.5996438085840717,-0.07687502410140587,-0.011324114626570807,-1.2488475427580013,-1.4278641222554604,-0.19477421109476648,0.39867070055250803,-0.7843330053848943,-0.8058110919798637,-0.2311258229163421,0.2929936844855806,0.9124243845311326,0.8892928520720054,0.9384820973692838,0.8439356002844965,-0.9760606520641473,-1.767228274134946,-1.2758738652615371,-1.3607594988956768,-0.41743584200260464,-0.12978395749486224,-0.044370223919510114,0.18144455277025875,0.19620596094933043,-0.9448586778749077,-0.3673536709523911,0.0635963266442158,-0.17443890998028921,-0.07841561515097123,,0.15250896759841664,0.21347055782666452,-2.602569777475811,-1.422861637757475,-0.7569857385126036,-0.23387052829550062,-1.4714688633293935,,-1.1387823196059084,-0.6647053557447148,0.20288061018850148,0.14107660770524996,-0.3528187965040102,-0.23387052829550062,-1.5821314815863412,-0.12344477250809788,0.3173727025591944,-0.4894639146018047,0.9747474139904644,-1.5677259439826419,,-1.2504965698683779,-0.7636954002928344,0.4479269492263905,0.0582054784258256,0.21708589897520855,1.4488694915225857,-0.7457243679087283,-1.0916238330844479,0.5292025316587831,-0.23938635739347675,1.395491306883917,2.1921482376814208,0.796602333606823,1.2668261598682204,0.43501495824922914,0.7901995436810866,0.23275915584747583,1.4165999213043992,-0.9098045707048455,-0.9813846538776476,-1.7985565163718362,0.6905314676580474,-0.2476484458905943,0.05842412432783095,-1.6774904721172315,-1.759527822585982,-1.3389837546858894,,-0.30078618125602596,0.46090479768663273,-0.9421920266810955,-0.46415212350536866,-0.5538278510583379,-0.38806808230466466,0.8929395326234778,-0.22835469919752452,0.2911667299361042,0.026348618241059104,-0.25982146897301905,-0.9603057385056689,-0.8234483554060874,-0.8035282444781336,-0.01586998410241177,0.28879036653508255,-0.7605227821696423,1.6543607792194421,-0.2048465680480417,-0.7020956729510668,-0.416994979092072,1.2867459097612302,-0.2628944885429624,0.23831953351820576,1.2043458604474973,0.42559288802022616,0.3346238626577113,-0.7042397103651069,-4.618768838070468,-1.7159774486655852,0.353931367921613,0.31014874650009583,-0.36126673951183946,,-0.1064743170791618,,-0.005485936262987647,-2.9702984043359772,,-1.5266395236803099
ACTB,0.0,0.0,0.0,0.0,3,2.1257543129248226,1.2257969659249517,0.7068055993341797,2.551957757009228,0.8280985714315806,-0.24005293722934118,-0.2341181903748664,0.2709741306395804,0.051577104424320695,-0.8319585198013724,-0.06433566063552511,-1.1717273008174034,-0.5728763465230177,-0.26883280866438397,-0.9732735724171216,-0.24998303170525887,-0.4817168126268343,-0.8976911790595582,-0.8690111460790779,-0.9053869357549039,1.7784352522462281,0.5105348796124924,-0.2966137641632708,-0.7916158573197288,0.49648392047828926,-1.6733033739877268,-0.8901853866449806,0.13319574362063138,0.20585679211673744,0.286819685505444,0.9050820392350445,-0.8547399995803132,0.322957473612927,-0.24819717204117564,-0.08738205815949297,-0.4797358750115471,-0.8236539514057833,-0.5644154010384433,-0.3571711521729976,0.7949945966345227,1.1640807809957647,1.2160883866149008,1.9280970916940285,1.0797882167052637,0.5508322933814901,1.4548881902439157,0.9515118558339205,0.7678259041269716,1.1163825544033543,1.7222965919991358,0.35536109642676644,0.6753796957413188,0.4593888481209013,0.8130018581660116,1.7615201400886,1.3842705796830677,1.4336190217132891,0.855992547835916,-1.3544928617290537,0.5970181359480435,0.8560897158572756,0.4980841381851833,0.7025760504622763,0.9157646016309337,-0.42459124942929904,-1.611480043683631,1.7344142129728657,1.896814006261328,-0.5607579174452128,0.23858736298061983,-0.2740581543948256,1.3690457026062373,0.8929804235940083,0.5481569666786035,0.5035149760357052,0.8458981751052976,1.207114286192877,0.9800763824939557,0.6708473528370584,-0.11157568371744497,-1.1558171018023486,0.8062390244675021,0.08690389728123314,0.45461960609675744,2.4030579459490804,-0.3986770316729382,0.9231557582402223,-0.19251227181172376,0.8364091333978344,1.0347770999214732,-0.6286297109400546,0.36394528144689997,1.0134738317013574,0.4728874213171118,0.09128850010937442,0.3719240849538656,-1.1962733255818323,0.1747658401001321,-0.389789887668053,-0.6354504566783159,-0.06966671092339508,0.5037010064720225,0.3490886216908077,-0.9226705950013062,-0.0036002192387202744,-0.8567402117570463,-1.1527182270406597,-0.4374717618089596,0.02139544641550448,1.7544242553602696,0.2249716150971834,1.685532197641168,0.9874309969595916,-1.9891070926377126,-0.22694688677372768,0.28184548560304756,-0.9606570179687514,-0.32209128121361646,1.009869514087077,1.3812337382080722,-1.0241305069094007,-0.416425115368295,1.2082878570166964,0.1857764802600036,-0.8408913665326715,1.8552577566666582,0.37684527034733867,-0.41878643208581995,0.8246460343300385,-0.9941032783918708,-1.27788393635583,-0.43652498579207316,0.45931417339833086,0.8459611866359059,0.7057237111946811,0.46292430998609035,-1.5186295996674286,0.5865561328430328,-0.2758305619644576,,-0.09448589506416083,0.06471772290498096,0.35410330195752066,-1.519068427265053,-0.5743139356485936,-1.4960993232607456,1.415279744197154,-0.4116422473531076,-0.8764115797899361,,,1.0260660776887378,-0.7358747743333182,,-1.8161337385704621,,0.48887339740457086,-2.591763009984998,,-1.4789875840762663,-0.8364474884345527,0.776175569368874,0.5383792546587925,-0.7041203457375174,0.8930357290870685,1.2543748590803594,,-0.14310460500153308,0.5013192349898067,0.56807738930092,1.1382884208749178,-1.3867328022465895,,0.6831576121269677,0.3025888511851543,-0.2488017141579501,0.5987815499849095,-0.35346416312643325,-1.1311532754177391,-1.0765059069954543,0.29968673598658874,,,-1.8413948996231329,1.8986883216018648,1.8873740282196234,0.10128364735078724,,-1.43733715168199,0.078989171906304,-0.1311324583647918,0.4203897407417217,0.5916002740297057,-0.8642536551669208,-0.6496636843885865,0.3556765769336285,-0.5440842485082302,0.034264724768274774,0.1492165893702123,-3.4699493601260807,-0.17519808662691166,-2.542854247571295,0.44189112544394155,-0.3564360681392485,-0.9694796925440333,-1.075478788752541,-1.6317454077327695,-0.7585610396212598,1.2387435311238524,0.5613146881386826,-0.49555483015088997,,0.6634512482069377,1.2528893672952781,1.0533102906265024,0.666136022852664,-0.35593746037155816,0.49829574181080744,0.6430588197401584,1.4841642473487366,-0.026257844069340595,-1.1831163109818725,-0.05833971299276529,-0.20674053292202463,-0.38422849527805336,0.202587728158897,0.46621373403985905,1.6376589221892872,0.3252363717028239,0.2435537369317015,0.2061378510603042,0.1699700529540204,-0.5272845880662866,0.8212986414352604,0.8142220817576837,0.45906275208975283,0.1745161417630954,0.14992214306024065,0.7622279632820698,0.022243697492055067,0.24886032518255619,0.8291472753890635,1.2244457137155902,0.6412459570512163,-0.9813689724543221,-1.30355228670455,-0.550534504875369,-0.9023160087958986,-0.22560991765990154,-2.5991818540526945,-2.1062049719384293,-2.9217102990672763,-0.8931246246222954,-0.13619305298298504,-0.22564685110111896,-0.3788532911056473,-0.045691732347250456,-0.3090856924603985,-0.15932311913438935,-0.07098768732702854,0.4832559863501402,-1.9470657918426353,-0.9751844702469218,0.8728364690815615,-0.5991806056423519,0.045573180243282434,0.23066399119173495,-0.9117329886387299,0.03460984291012324,0.680922286914406,0.06538511245983378,-2.7389161145129557,-0.253446876986204,0.4819908140284018,0.9486094755628086,1.1299751652403962,1.144913322181457,0.6423274656557865,1.1191230889522168,-1.0748203233066889,-0.565854524061966,-0.7638926078038193,-0.09332234650702849,-0.42278876243710334,-0.9889036216677677,0.6068535517363174,-0.8872686230326978,-0.16654076682946653,0.13099537011645324,0.4853995838397622,-0.16500606621985364,-0.16158141098956855,-0.955144764979525,0.21000929868705426,0.829314536164722,-1.3207106597231322,-0.2599628082319001,0.005853618310316187,0.20628033386429048,-0.7699461578629234,-0.304577124038889,-1.187660399124361,-0.05833971299276529,,0.6312550572817657,-2.0851586915503253,-1.1662949966375333,-0.2654308382849319,-0.37296008469103653,0.467253796658701,0.08336474333417426,1.128799909312543,-2.2095313606132407,-0.1624695807290917,-0.7414069077633928,-0.7139211632474673,0.5393622761905341,0.15074940922700988,0.63819545171767,0.9667729973593563,-0.5656052107112446,-1.0730017363130324,0.930649649394304,-0.44371381631479817,1.5541172263714436,2.30616299980199,0.3757375132496005,1.7513569810326508,-0.05833971299276529,1.09287150327031,0.6595300426768085,1.5331810331356233,-1.069609489356953,,-1.1211516402102308,0.1693407013093204,-0.2267512695470469,0.37999861120569883,-1.4769608330888169,,0.6247737306256473,-1.0992873207044143,-0.4962412481276966,,-0.2985539626536494,,-2.549228901461957,,-1.1618060372730763,-2.7255492192589132,0.6807631360963613,-0.025137533893238594,-0.027857878749954386,-0.33482236210187,-0.09914318180570661,-0.8012558136625981,0.4500952343025893,-0.8029835943759677,0.47544463926761416,0.2151979990793145,-0.1511518729600255,-0.15006367442932936,0.3324458715727801,1.4180435861961929,-1.891404602983425,1.3758159583359983,1.276741093449423,0.7475705875895262,0.03338425475504812,-0.31449232035184377,-3.348778780024733,-1.026416984811823,0.7847183462707843,0.8753876534760489,0.2748553900650283,-1.4655261147250525,0.7810483916454537,0.012500413346790884,-2.1425579737071403,,-1.2393613284318692,-0.1291798330210721
