,TF,Drug targets,Enzymes,Transporters,Annotation,CRCA_T,CRCA_T,CRCA_T,CRCA_T,CRCA_T,CRCA_T,CRCA_T,CRCA_T,CRCA_T,CRCA_T,CRCA_N,CRCA_N,CRCA_N,CRCA_N,CRCA_N,CRCA_N,CRCA_N,CRCA_N,CRCA_N,CRCA_N,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,CRCA,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Colorectal_benign,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control,Healthy control
ACTB,0.0,0.0,0.0,0.0,3,-0.8962376852057382,1.8815160781237934,-1.0005295256563522,0.20595433833183405,0.1122267064663162,0.2050389506620762,1.605670352603178,1.1245834392330782,0.5225485816025209,2.357927582567749,-0.3924299817763696,-0.6761544871927234,-0.43169204729129645,-0.9153032409552468,-1.1130894934829054,-0.8264045543766183,-0.9664120619336867,-0.5305466275067532,0.05976504875654464,-0.32643137296939917,1.6877456157152895,1.364553299216688,1.539943707236889,1.4865354247531317,-0.2962832926915129,1.5559747492284,1.2929663774379228,2.127698776856282,-0.3981671926776733,0.3877410720194575,2.2920699436435092,1.4750239717780804,1.2629803545742242,1.0648396200380363,1.2963884677712039,-0.1319697944302278,0.8196596375932761,2.8606137829026896,0.544821513730447,0.16946122996021998,-1.291967321143259,1.3100964066327412,1.8670679554711265,1.931627910963099,0.16917279429801022,-1.7403246727478667,-0.12236803719194159,-0.5529823218897978,-0.4318834062832554,2.321740813071586,1.634163275223462,2.062791862439993,-0.11805534084436713,-0.15202494011474355,-0.8570135990662916,-0.16093109910471778,-0.4702583041339274,1.6213365228347754,0.6369780277052333,1.206960864726594,0.8500744647302686,-0.45073625797878336,-0.7805035423237151,0.15517119832474524,0.8917765597559877,0.30234489897786604,-2.0763808209041534,0.08121447691148997,1.404683697236529,1.6489732713610752,0.34242508270147537,,0.23612655181155603,1.6153267914348242,1.7310981423213745,-0.5246258913246559,-0.4328675448553491,2.2178741054263837,-1.0961040224046452,-0.3160091265555869,0.8051542705888081,-0.051975019032844516,,0.6737592612490573,0.4705600003771565,0.36614662208546656,-0.2438605326384078,-0.34870439560306926,-0.582618397159857,,0.20631309262126485,0.8582977011511528,1.5470026767064595,0.4468895300255634,,0.1648286238900498,-0.7983222795467186,0.0793650313527649,-0.2703836471559115,-0.176571491780308,-0.9518286041771754,0.3744976328416539,,,-0.2578893871365371,-1.2193238989447155,-1.556411847389889,-0.4246183930664354,-0.5566915861318967,0.09789451367930208,0.3632676322761761,-1.4722343711313643,-0.10009429295667396,-0.1034468240465766,-0.21897201673130434,-1.3755056757004003,,2.0245318597367885,-0.1708975728473007,,-0.7487763753697492,0.5249007535038387,0.373234635141147,-1.0499568050706443,0.4126954258696164,-0.028678498661973837,0.27975282657264056,-0.19791941138244434,0.14137258765502989,-1.923508134871634,0.3358186931255431,-0.22435229018164857,0.04161211396386284,-1.9626377182423056,-0.8971046675933452,0.6225111819736382,-1.3566018305613872,-0.807986223202118,-0.6102852940333026,0.315930889664919,-0.5130153587285105,0.01981536484107229,0.12572008330979495,-3.208603829575494,-0.17316193176295755,-2.3544746057578543,0.3953600274132322,-0.3401357992540994,-0.9049305738013215,-1.0025871405805944,-1.5150734745835348,-0.7106120158993727,1.1294971375583158,0.5053845044368542,-0.46830538898263163,,0.5994825312661645,1.1425296429676648,0.9586581938176519,0.6019560040018369,-0.3396764338019041,0.44732538732587646,0.5806950639802148,1.3556023160014201,-0.03594384912163457,-1.1017531830614407,-0.06550075372732539,-0.20222186833959693,-0.3657408573528961,0.17489071179280183,0.41776835480048674,1.4970163798944092,0.2878864436155927,0.21263254086964795,0.17816142660638787,0.1448401708847558,-0.4975378950472107,0.7449067381614175,0.73838713047192,0.4111801821525404,0.1490284653254428,0.12637010725821696,0.6904851455997537,0.008740437837483466,0.21752148057221213,0.7521376549640282,1.1163246124097879,0.5790248804354787,-0.9158841224545353,-1.2127103923819156,-0.5189579555448252,-0.8430529257675144,-0.21960616119350496,-2.4063690167540295,-1.9521912781615234,-2.703513254350402,-0.8345849382614908,-0.13722674166206134,-0.2196401878333316,-0.36078870206109775,-0.053848216953785104,-0.2965120770724556,-0.158536384201658,-0.07715328468633345,0.43346931745336087,-1.8055769529067733,-0.9101863639413351,0.792388344016805,-0.5637754243537791,0.030233802136926176,0.20075726682819,-0.8517287537110994,0.020133320880998024,0.6155785332064357,0.04848646042116528,-2.5351056628773816,-0.24525224662836143,0.43230371897427483,0.8621977285510504,1.0292892530922442,1.043051720632575,0.5800212702259805,1.0192912762166142,-1.0019804988535914,-0.5330722313289575,-0.7155239695186205,-0.09773012178892099,-0.4012662857719936,-0.9228257663023645,0.5473392873835573,-0.8291898261261087,-0.1651859757485244,0.10893294286706658,0.4354442057201568,-0.16377206187633403,-0.1606169399540258,-0.8917238592060787,0.18172817667518545,0.7522917516845842,-1.2285183366045416,-0.25125534946211375,-0.006359680176547177,0.17829269547527535,-0.7211010823124475,-0.29235835002304766,-1.1059396342955619,-0.06550075372732539,,0.5698203022322726,-1.9328014195712835,-1.0862557697216915,-0.25629302488695493,-0.35535931326102344,0.41872656056095636,0.06505102640286828,1.0282064942470615,-2.047385489589837,-0.16143520737876363,-0.6948079790420869,-0.669485466484833,0.48515983026450604,0.12713226445152373,0.5762144613991693,0.8789317125444817,-0.5328425398810626,-1.0003050415285535,0.8456514085699944,-0.4205444588362935,1.4200497312312845,2.112906660403814,0.3344129544849983,1.6017659718557364,-0.06550075372732539,0.9951057895294062,0.5958699394290127,1.4007612955184379,-0.9971797772268041,,-1.0446653660364424,0.14426035159273662,-0.22065768437410274,0.3383386879297835,-1.3724710308760448,,0.5638490804761318,-1.0245218510983238,-0.46893778327077396,,-0.28680923419961696,,-2.3603475502982834,,-1.0821201084224459,-2.522790792791695,0.6154319081591826,-0.03491171158990698,-0.03741795502654862,-0.3202231735574152,-0.1030928353533682,-0.7499465498853265,0.40291844190237996,-0.7515383477274818,0.42627275290435523,0.1865085067391104,-0.1510082459793569,-0.15000569278519574,0.29452852860196477,1.294685600743476,-1.7542965099476107,1.255781446768922,1.1645041481407215,0.6769813607626441,0.019004191145075112,-0.3014931829178583,-3.0969698320169305,-0.9573866860085697,0.7112054504588488,0.7947387405588323,0.24147063561626167,-1.3619362680579115,0.7078243351308415,-0.00023601302686884673,-1.9856831613174875,,-1.1535715050950783,-0.13076548861325177
ACTN1,0.0,1.0,0.0,0.0,3,-0.7712965900058663,1.8905971297405784,-0.6404092328809357,0.9683358042097298,0.7490902407003603,0.8851965334476902,1.5970297833025942,1.5957110041028262,-0.9502040686649408,1.3296606066178436,-0.6388952980148345,-0.6534876194293049,-0.6186966865493334,-0.14686055272391096,-0.9950957857296804,-0.9930703064654631,-1.0238043670089292,-0.8134561277419391,-0.11317845885719721,-0.6571660080492848,1.044668528960364,1.2054052227318546,1.0270946115668893,1.1634281598698828,0.5709734130126615,1.1701538205524145,0.8254176860359127,1.182607076263578,0.6457092798348025,-0.5509986706005509,1.7508545173779626,0.9785556538045349,0.3504695228724198,0.5730254850513503,0.6216822107874603,0.07282722935145035,-0.3033437910722892,1.683135555223434,0.8932987851193824,0.27355896092324855,-0.4575753042223341,0.5052323629082234,1.652198733635834,0.6267021477091336,,0.3638830724522456,,-1.7837494823609816,-0.2763951253777253,0.428301361681326,0.13611403161063923,0.267034743472977,0.5330209697151882,0.8873470624047161,0.8326603786878132,0.12754251547915577,0.29785577812450953,1.0775203913797677,0.36645503795918477,0.685537030008176,-0.2963094406950088,-1.1308600363475245,0.30720728225006777,-1.0845045343010853,,,,,1.2992924852463603,0.5403138989672367,,,2.1631493449555816,0.9228045428157075,0.8760331360570832,,,0.06931204463401185,,0.9760701936099435,0.9225098964770136,,-1.0168085962067908,,,0.4377765580266749,,,,0.6218378511705898,,,,,,0.5285034176620114,,,,,,,,,,,,,,0.6218378511705898,,,,1.2875792194350126,,,,0.9294183975045729,,,,,,,,,0.91903206218124,,0.7151722846791682,,,,,,,,,,-2.367373304062822,0.07009824616851568,,,0.8367112800189664,,0.2094468457855017,0.15347638675712322,-1.254757397308506,-1.6687082843466143,,0.2885898925610964,-1.9026201834501677,,0.1849682007695857,-0.18282946389248061,,,-2.046195619411968,-0.23591488428022891,-1.9529815449486598,,-0.1443457628883415,-2.078287970849075,-3.8467028768127327,0.10330765130093397,-1.9674958282466621,-1.5397803643285475,,,-0.15201068699500994,-0.16974992355574467,-1.9843728794718194,-0.13231985159588247,-0.17149210469905887,0.6480301881211736,-0.7882046706156387,-0.4752544555955616,-0.16085935973246493,0.704863920483606,,-1.0439619628400356,0.5585469862118909,-0.4330525040775202,-0.15921308596925074,,-0.6702883957501568,0.10923956363872574,0.26328075252359073,-0.03767488304452817,-0.18625605534674056,,,,0.5893215199343437,,,,,,,,,,,,,,,0.7321448910999476,,,,,,-0.7044641321994285,0.35285898764078893,-1.3590615408607811,-1.622174778202706,0.09067037920014637,-0.27135093175014663,-0.16530464478860932,0.7071774328959447,0.6161992015896166,0.0363397980133039,,,,,0.5219775524915068,-0.8769865726055911,0.6118126747401791,0.09377487908248155,,0.5669129398105249,0.6061720944335858,-1.1002093960931365,,,-0.3597645368224932,,,-0.5565026096187887,-1.5763171392276305,,,,0.9742383626500173,,,-0.7113745513745899,-0.5175679489689116,0.6811296110723986,,,-0.09412339476739791,,0.4195084158484675,,,-0.23648588852081168,,0.06587716426650787,,,-0.7997943385423247,,,-0.16530464478860932,,0.9953253264980318,-0.0716454154344374,-0.1687445752299639,-0.7766133738357446,-0.647542944884362,1.4024490105218608,-2.287944748877928,0.8022851907180822,,-0.642152358955892,-2.2019730966391537,,-1.1597469367373525,0.718480196253436,-1.3137843333500745,,,,-2.0317859223258408,,,,0.7842363714233918,,0.4829115018753965,,,,,,,,2.1725369102560586,-0.05379224719515118,0.5041082466563304,-0.028066913151068813,-0.6593568725662617,0.8371789747164055,-0.2768170360930584,-0.80048538737775,,-0.6679754996606515,1.5419025736912348,-0.7154348987965566,1.9554456562601443,-0.45793945668331687,-0.8959215823814225,,0.259805666524547,,,,,,0.7086840277796795,-2.127082696299385,-0.16530464478860932,
APOE,,,,,6,0.348477747058819,0.04283599563533036,-0.41777682227004015,-0.5945644585172226,-0.6546124690491194,2.7107507482804416,1.091499767334726,0.8291240497005954,-0.5158464988592515,2.464160577519762,-0.20123687861396872,-0.6320616878013328,-0.7476999962928895,-0.20616658428208953,-0.2960550472093132,-0.5200944367222067,-0.7582936191116172,-0.42176254174639316,-0.9122682557244111,-0.6084095893298173,1.360041769824602,1.5038949385382538,0.6454778502183526,-0.27371739815146184,2.265757092818993,1.6010335261230102,0.4172583942853909,0.5184780213407026,-0.8563518651309249,-0.4180037163665127,0.15705700278959298,0.6836213650932652,1.3736059547090222,-0.18373416852507155,1.0479387489568799,-0.2540859597256298,0.04091489343126276,0.11345964423084402,0.6260682330092759,-0.3501243380952509,-0.14004899487039607,-0.2681751704777876,1.4216705684922197,0.3988394742139382,-0.8976829557894128,0.9617898958835824,-0.04504037768682774,0.8283079317786458,0.3106804661177684,0.18841697928361337,1.8047481139571446,0.6687839008244462,0.364634538293154,0.5878477910357568,0.7037249064506724,1.0080909385483205,2.1794005776662395,0.8458147410849854,-1.2917173031295022,-1.380710151670444,-0.5539791898832164,-0.6452305630462158,-0.6317301416874479,-0.07800839602557454,0.5312548570548132,-0.4850335305974586,0.6890361447286728,-0.5449714975539494,-0.6583473444762791,-0.25362777889222193,-0.402822529558296,-0.09592221731871799,0.602151269357763,-0.6398073132126059,0.7143332292012479,0.7574548186232289,1.631890126323054,-0.29727216601413037,-0.11322307122732961,0.4657306205545177,2.077674334782192,3.3203669327188847,-1.056589563023455,0.22539035840038407,1.3225293953341024,0.9662330679325427,0.8574371488338938,-0.08372146570069637,-0.5193053747630062,0.05609999928641361,0.07528558291353477,0.9968950274026064,1.7387519009461418,-0.29617865710502944,0.3040751021487092,0.36298093752785937,2.755335386511193,0.7590840833712938,1.0750132160278236,0.4617083983931329,1.2785561559274732,0.338460377438708,-2.3601496215511886,-0.8506004741299775,1.9294009236046468,-0.43480184188810295,1.9730839639071602,0.8508205492101306,1.1090448289376087,-0.21667538563965255,1.8342140371935918,0.13931222200052057,-0.30969910036887927,0.14611131014826462,0.3813936787793537,0.9743170977898284,0.9924621586544448,1.129744318270099,-0.7512030932788178,-0.3985973544948107,-1.0590111231583172,0.40170687334490146,0.3227403374802291,-0.02329970188227307,-0.6607540501590687,1.1366925198324862,0.8481864439897526,0.07464077327269583,0.13025464083593313,-1.7425357960144596,1.767939303206215,-0.7317841209254575,2.3438880025441216,-0.7334240208291066,-0.9311296035370885,3.1270632298436243,1.3748094181686779,-0.3493279024250089,0.23774825115820764,-0.9617524515508937,-0.11510185916500673,-1.2863466917851043,-0.5353223141316408,0.20938029316648718,-0.44284467434479796,0.6161866722276774,0.5936993231673275,1.2089833543172746,-1.0998554618670635,-0.29910394119125794,-1.3182378571642106,-0.08799479131254827,-0.36096108755297357,-1.0630371695509768,-0.6771181412331733,0.2617395344779133,0.22467502171741305,0.03729573260453338,-0.5858232792913391,-0.8249317439086206,-0.9688111607551368,-0.39716070774282775,0.16818897658096277,-0.5345294656535476,0.26412297872086193,-0.8329546176706677,-0.008382434440087901,-1.1348017929723813,-0.3652700322445833,-1.3152307787759319,-0.3674857634025855,-0.7422883518932611,-0.8436661946657579,-0.07438406774583589,-0.781148009384182,-0.6295430132509993,0.3331950904805472,-0.2951907254239127,-1.00527101830322,0.6065517269557116,0.27899329661293154,0.2802398063783785,0.0557728378808113,-0.6979459793526158,0.9284825481306185,0.7491117366033554,-0.0315725729121844,0.5396337951935762,-1.6413656785318533,0.9564355770286341,-0.897959375018839,0.8918340864490302,0.37721973577291207,-0.988124445262255,-0.663414640551437,-0.9453390405353856,-0.8049027276533178,-0.997259000933273,-1.015382285803255,-0.40746078481027986,0.8289821184688502,0.6872104851610696,-0.34808896210907325,0.11885723062811093,-0.5324182845539707,-0.5811578909604098,-1.142289953867622,0.18840672339063871,0.44839914119046553,-0.17909965849132425,-0.3106813431109051,-0.6941695193599967,-0.8270223184066001,-1.4940732774928631,5.3598523501644646e-05,-0.07828573180630165,0.31802095163575456,2.181971567267909,-1.2165820307040314,-0.731200799234637,-1.0472308315469978,-0.12952989364790995,1.535095324488135,-1.719252358941252,-0.6971392087763553,0.0079081587014712,0.13832150906029234,0.6796705707226979,-1.358423005858303,-1.627310032520341,-0.5667512848147569,0.6854091142028665,-0.3449209657575419,-0.9465643115948899,1.2847732023956915,0.3311556532239575,0.07006422720724641,0.6294949970764451,0.07309227565712215,-0.5581643685443677,-0.36096108755297357,1.3211610790616555,-0.5228673933570793,-2.582507858353516,-2.225562786461579,-2.2606525420424433,-1.4000326174931537,-1.3751522952168795,-0.2122033580274141,-0.7081820716578938,-2.1195949496037287,-1.4433181747818502,1.4812468769485576,1.5130132491276407,0.6507952067718142,-0.4963445479441326,-0.2255776429644245,-0.8225384072327024,0.7744416430939726,0.7267655680481321,0.6856230973257591,-1.2968394026512482,0.8830894601449276,0.6635911636423156,-0.74534625147076,0.5511486661910362,-0.6189966841339138,-1.1950419058050752,-1.2372645638375073,-0.9107970507760184,-0.5843540949682698,-0.8377727224109931,1.1482864828859343,0.8248387693126349,-0.5279773406728204,-0.7595655809020322,-0.7249292179641762,0.4265272721294133,-2.082518964149393,-2.1236338593197823,-0.5305199487894692,-0.6362492926785052,-1.0390567742285912,-1.1328663526829097,-0.9529927021503728,0.37024171468812184,-0.8232594802625884,0.3728600805103403,0.24982578983707224,-0.04251052227530943,0.09475311668308524,-0.07506650339772661,-1.3124573103504138,0.9894919951598287,-1.0358297867391972,0.5338113556644153,0.720970467031834,-0.36096108755297357,1.323904269689117,-0.4518590827827206,0.3762980486269993,2.031428648655338,1.9119258617389547,-0.4542571128333904,-0.7731920912747281,-1.1935417799743955,-0.8059361076367392,1.0061298664277258,1.1311987271541397,-0.18773012675098216,-1.5807809740162793,-0.21712489084095185,-0.9712788170992477,-0.36096108755297357,0.43885529795700956,1.6564188721634576,0.8185554625066027,-0.6896795083791846,-0.6686569663193223,-0.26756989896364064,-0.36096108755297357,0.3709004464271281,-2.091795111193361,3.436410386391798,-0.04510493134290761,-0.5832782691781883
BLMH,,,1.0,,6,0.4668922428724137,-0.011698654392514149,-0.2215577591346247,1.0203756069059953,0.15050160786045333,0.9899380268288955,2.375248414811644,2.084088931705701,,-0.5595750957803138,-0.2808309413900297,-0.49749845220201794,-1.1266752719536508,-1.0637976394259574,-0.6669076149995614,0.1709268260700862,-1.0698050565464376,-1.4026159650210441,-0.26120671212979407,-0.09580249407923747,0.33291107871903447,-0.058559578009254556,-0.8804861641793611,-0.3095924475922839,0.17301271193063134,0.4661978542652249,-0.18622920929602574,-0.6207668869475682,0.6284532315554568,0.3847140895733868,0.027948493827475086,0.18217611911038306,0.3428766722941647,-1.2135826919304245,-0.6925225120913053,-0.4797793269536633,-0.39606052938222647,-0.6955976551346617,1.2323192582885527,0.00733965975331153,0.5699216874413182,5.367078067408001,,2.07905297828408,-0.795949893112112,-0.10544345192997959,-0.7434964245339118,-0.9204573372776298,-0.3019719624193609,-0.08193187466759898,0.29435121577229006,0.048209680758917135,1.275297143656985,,-0.9160500830222913,,,0.7739143431034397,-0.662051851935816,0.013215508789261182,-0.1603670387541921,0.5196513427972984,-0.04847671053509929,-0.4083670820037353,-0.35143267870592315,-0.15248815118694617,-0.5249262334861498,-0.4349918940679681,0.5592480575305494,-0.07822579435171258,,-0.6377944657605242,4.395712800549776,0.09409330793911319,-0.05766624857718328,0.629212807258264,2.2617274196154846,-0.09292599611905651,,,-2.32396392800072,,,0.8718682870083859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8718682870083859,,,,,-0.007133108597340555,-1.4804525439869913,-0.37345136141761215,-0.7605965750763886,0.3858833007712102,0.7973423368842876,1.1622233838768647,-0.44392921175194583,-0.33893786796245184,1.9023999830209748,-0.6164186476195002,-0.5985157983117947,-0.34668764672709657,-0.3301304654336237,-0.4602173316783209,1.477128379707739,-0.4388744228007542,0.6369833160030534,-0.4842234634386678,1.3326997186052594,-0.012281627632989487,-0.13093261722129101,1.626448005801619,-0.46764222596077987,0.14989938043349862,0.33607455936417,0.5642071257144248,-0.8461571994656173,-0.5534262184059273,-0.667860950099718,-0.6547915711666835,-0.09474225484140197,-0.13067216534757015,-0.20955009257978607,-0.1460182219096191,-0.7828307639066285,-0.6904034175893173,-0.16476981607297536,0.502912211410667,-0.5116506802854313,0.3318224943767264,-0.5797484634746993,2.561325240196338,-0.03776123428677838,-1.450162322013626,0.15742383405739144,-0.8067462733996393,-0.03371757783554325,-0.42499942207449637,-0.009808871942176972,-0.6510216966047699,0.4024140740186626,-0.7731641675370203,-0.02640043241260957,,,-0.7285394162783347,-1.2166729540840981,-0.4569321337956307,3.542341723929179,-0.6069495908256858,-0.42703377396315734,1.1837508214958479,0.8934557978923598,-0.501574356026239,0.4913349206757759,4.101761623292471,-0.7604647700324483,-0.5736452482181033,1.4375294139069505,-1.4319942163149206,0.44585745159522794,-0.61706793781205,-0.4401749770697002,-0.09655501936936049,-0.222411121773151,-1.6021359567325002,0.29176613349132885,0.10653977112759243,2.3691415672352027,-1.6323255190291763,-0.5355225543461641,1.6328339820191606,0.5008867545985746,0.02829950077248668,-1.3421083840423382,1.2684319588384503,-1.4866022337087985,-0.577389193505824,1.2513321022786748,0.04833102001871544,-1.0774426546842781,1.064350369209644,-0.3208631983655028,-0.21102260992957605,-0.26829644565350497,-0.36599487659409735,-0.06410349537770854,-0.23379962521721956,0.9776472356513106,0.20050221951189995,2.026645043426452,-0.5124886485752262,1.7626775145828166,0.7752926767954611,-0.6221423060111014,0.6440004898778002,1.0132980725795502,-0.2296540323644288,-1.2071429924742256,-0.4198914138549912,-0.7773081308857016,1.44484503061984,0.8909954650705255,-0.92258760312224,0.7139740254885086,1.494649101901695,-1.8687959723368794,0.02616557274337899,-1.0917996778459524,1.7454724290152377,-0.7958561966256773,-1.1878567529720478,0.25460445226865036,-0.02493082969131085,1.7944325095616853,0.022679777864809347,0.15932965670934987,-1.4018847181068739,-1.8710849216437713,-0.9166026529063438,-0.29309342447649456,0.4431545998444072,-0.1719072372717716,-0.23267163039402006,0.043852017185417334,-0.5875474717424363,-0.222411121773151,-0.28686131880444943,-0.5676745603629375,1.271668019612613,-0.5570674629370701,0.5581391631833822,,-1.27814637468366,-0.9754559316880208,0.21721573240604625,-0.058503351717887966,-0.47273703015727486,-0.32619958074634203,-0.493543613794875,0.09932305859468936,0.35043621905300376,0.38931693471918644,-0.2639767898434397,0.3497530536538409,-0.5976843984354792,-0.2206234633678213,0.06617632431265269,-0.33317012056526457,-0.07432099012972766,-0.8730639157412087,-0.7097752396553931,-0.8222586905722082,0.2256897585523928,-1.0453166787357688,-0.7319273821136512,0.12568582287911156,-0.21516821118187024,-0.458163182154651,-0.20954690916711305,-0.9839751639742126,1.9522729134508143,,-0.48150772684605714,-0.18923268775648386,-1.1028867398283289,-0.7698970201921486,-0.8425937847545825,0.1975829712949186,-0.8588873895582004,-0.222411121773151,,-0.4758853496945639,0.501722329029238,0.7392196975081687,1.0949245700722823,-0.43812181028820163,
