,fit_time,score_time,test_precision,test_recall,test_f1,test_balanced_accuracy,test_roc_auc,model
0,0.03497195243835449,0.010481834411621094,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.45833333333333337,0.3819444444444444,AdaBoostClassifier
1,0.03434419631958008,0.009848833084106445,0.5,0.4,0.4444444444444445,0.6166666666666667,0.6333333333333334,AdaBoostClassifier
2,0.033701181411743164,0.009618997573852539,0.2,0.2,0.20000000000000004,0.43333333333333335,0.39166666666666666,AdaBoostClassifier
3,0.03351020812988281,0.009553909301757812,0.42857142857142855,0.5,0.4615384615384615,0.5681818181818181,0.6818181818181819,AdaBoostClassifier
4,0.03335928916931152,0.00951075553894043,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.696969696969697,0.5757575757575757,AdaBoostClassifier
5,0.03338980674743652,0.009525060653686523,0.25,0.16666666666666666,0.2,0.4583333333333333,0.45833333333333337,AdaBoostClassifier
6,0.03348898887634277,0.009509086608886719,0.25,0.2,0.22222222222222224,0.475,0.4083333333333333,AdaBoostClassifier
7,0.033236026763916016,0.009571075439453125,0.14285714285714285,0.2,0.16666666666666666,0.35,0.5166666666666666,AdaBoostClassifier
8,0.03326892852783203,0.009482145309448242,0.0,0.0,0.0,0.36363636363636365,0.46212121212121215,AdaBoostClassifier
9,0.033297061920166016,0.009576082229614258,0.4,0.3333333333333333,0.3636363636363636,0.5303030303030303,0.6136363636363636,AdaBoostClassifier
10,0.03346681594848633,0.009540081024169922,0.42857142857142855,0.5,0.4615384615384615,0.5833333333333333,0.5972222222222222,AdaBoostClassifier
11,0.03338813781738281,0.009498119354248047,0.2,0.2,0.20000000000000004,0.43333333333333335,0.41666666666666663,AdaBoostClassifier
12,0.033383846282958984,0.009495973587036133,0.3333333333333333,0.6,0.42857142857142855,0.55,0.5416666666666666,AdaBoostClassifier
13,0.033617258071899414,0.009595870971679688,0.25,0.3333333333333333,0.28571428571428575,0.3939393939393939,0.4696969696969698,AdaBoostClassifier
14,0.033418893814086914,0.009485006332397461,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.356060606060606,0.393939393939394,AdaBoostClassifier
15,0.03328061103820801,0.00944209098815918,0.4,0.3333333333333333,0.3636363636363636,0.5416666666666666,0.6319444444444444,AdaBoostClassifier
16,0.033384084701538086,0.009568929672241211,0.0,0.0,0.0,0.3333333333333333,0.44999999999999996,AdaBoostClassifier
17,0.03343081474304199,0.00956416130065918,0.6,0.6,0.6,0.7166666666666667,0.6916666666666668,AdaBoostClassifier
18,0.033418893814086914,0.009544134140014648,0.2,0.16666666666666666,0.1818181818181818,0.4015151515151515,0.43939393939393934,AdaBoostClassifier
19,0.03509926795959473,0.00991368293762207,0.42857142857142855,0.5,0.4615384615384615,0.5681818181818181,0.4848484848484848,AdaBoostClassifier
20,0.03373217582702637,0.009906768798828125,0.5,0.3333333333333333,0.4,0.5833333333333334,0.5347222222222222,AdaBoostClassifier
21,0.035408973693847656,0.010745048522949219,0.3,0.6,0.4,0.5083333333333333,0.4916666666666667,AdaBoostClassifier
22,0.03423619270324707,0.010900020599365234,0.6,0.6,0.6,0.7166666666666667,0.75,AdaBoostClassifier
23,0.034197092056274414,0.009963750839233398,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,0.712121212121212,AdaBoostClassifier
24,0.03411293029785156,0.009689092636108398,0.25,0.16666666666666666,0.2,0.44696969696969696,0.6212121212121212,AdaBoostClassifier
25,0.0333561897277832,0.009485960006713867,0.5,0.5,0.5,0.625,0.5902777777777778,AdaBoostClassifier
26,0.03326892852783203,0.00948786735534668,0.42857142857142855,0.6,0.5,0.6333333333333333,0.65,AdaBoostClassifier
27,0.033271074295043945,0.00950002670288086,0.6,0.6,0.6,0.7166666666666667,0.7916666666666666,AdaBoostClassifier
28,0.03329181671142578,0.00953531265258789,0.2,0.16666666666666666,0.1818181818181818,0.4015151515151515,0.44696969696969696,AdaBoostClassifier
29,0.03331804275512695,0.009562015533447266,0.25,0.16666666666666666,0.2,0.44696969696969696,0.4393939393939394,AdaBoostClassifier
30,0.03336906433105469,0.00953817367553711,0.42857142857142855,0.5,0.4615384615384615,0.5833333333333333,0.5833333333333334,AdaBoostClassifier
31,0.03370809555053711,0.009685993194580078,0.125,0.2,0.15384615384615385,0.30833333333333335,0.3416666666666667,AdaBoostClassifier
32,0.03363394737243652,0.009587287902832031,0.42857142857142855,0.6,0.5,0.6333333333333333,0.6916666666666667,AdaBoostClassifier
33,0.03357529640197754,0.009598016738891602,0.25,0.3333333333333333,0.28571428571428575,0.3939393939393939,0.29545454545454547,AdaBoostClassifier
34,0.033570051193237305,0.009602069854736328,0.25,0.16666666666666666,0.2,0.44696969696969696,0.47727272727272724,AdaBoostClassifier
35,0.033464908599853516,0.009519100189208984,0.6,0.5,0.5454545454545454,0.6666666666666667,0.6319444444444445,AdaBoostClassifier
36,0.0333409309387207,0.009498119354248047,0.5,0.2,0.28571428571428575,0.5583333333333333,0.6666666666666667,AdaBoostClassifier
37,0.03335118293762207,0.00950002670288086,0.3333333333333333,0.2,0.25,0.5166666666666667,0.65,AdaBoostClassifier
38,0.033319950103759766,0.009498119354248047,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.356060606060606,0.4545454545454546,AdaBoostClassifier
39,0.03598308563232422,0.009956836700439453,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.6439393939393939,0.5606060606060607,AdaBoostClassifier
40,0.03351092338562012,0.00953817367553711,0.5,0.5,0.5,0.625,0.6597222222222222,AdaBoostClassifier
